mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0016603469848632812,0.0005986373286043845,0.03777618408203125,0.001751285248200473,brute,20,23,2,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 23, 'p': 2, 'weights': 'distance'}",0.7910142954390742,0.7910142954390742,0.7704359673024523,0.7656675749318801,0.7779291553133515,0.7792122576851664,0.010399079245344542,253
0.0016654491424560546,0.0005295489206904049,0.08968553543090821,0.012914457779310301,brute,20,25,1,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 25, 'p': 1, 'weights': 'uniform'}",0.7808032675289313,0.7848876786929885,0.7813351498637602,0.7663487738419619,0.771117166212534,0.7768984072280352,0.006978231724237262,421
0.0015985965728759766,0.0006374946161425301,0.07624621391296386,0.0094024679178889,brute,20,25,1,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 25, 'p': 1, 'weights': 'distance'}",0.7848876786929885,0.7923757658270932,0.7813351498637602,0.7690735694822888,0.7745231607629428,0.7804390649258147,0.008090121999243005,169
0.0021773815155029298,0.0006951383314965807,0.06670184135437011,0.007854440730686725,brute,20,25,2,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 25, 'p': 2, 'weights': 'uniform'}",0.7848876786929885,0.7842069434989789,0.7745231607629428,0.7622615803814714,0.776566757493188,0.7764892241659139,0.008202371541519322,493
0.0015242576599121093,0.0006951252117421767,0.03709664344787598,0.0034250229366387256,brute,20,25,2,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 25, 'p': 2, 'weights': 'distance'}",0.7862491490810075,0.7910142954390742,0.773841961852861,0.7656675749318801,0.7779291553133515,0.7789404273236349,0.00897085655714638,289
0.0011699199676513672,0.00041586496484517804,0.11088128089904785,0.028182531138677032,brute,20,27,1,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 27, 'p': 1, 'weights': 'uniform'}",0.7787610619469026,0.7848876786929885,0.779291553133515,0.7683923705722071,0.7724795640326976,0.7767624456756621,0.005741280267048538,469
0.0017215728759765625,0.0006120172213714761,0.07867398262023925,0.008411980249945354,brute,20,27,1,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 27, 'p': 1, 'weights': 'distance'}",0.7828454731109599,0.7937372362151123,0.7826975476839237,0.7704359673024523,0.776566757493188,0.7812565963611273,0.007738835093712491,121
0.0021732330322265627,0.0008349623342648405,0.06579728126525879,0.005559596689787592,brute,20,27,2,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 27, 'p': 2, 'weights': 'uniform'}",0.786929884275017,0.7828454731109599,0.7717983651226158,0.760899182561308,0.779291553133515,0.776352891640683,0.009189373806937308,505
0.0014545917510986328,0.0006000571355268214,0.036816740036010744,0.005142927952554544,brute,20,27,2,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 27, 'p': 2, 'weights': 'distance'}",0.7876106194690266,0.7876106194690266,0.7724795640326976,0.7643051771117166,0.7752043596730245,0.7774420679510984,0.009044452049176383,385
0.0014342784881591797,0.000558730456160485,0.10673518180847168,0.007422564126799091,brute,20,29,1,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 29, 'p': 1, 'weights': 'uniform'}",0.7692307692307693,0.7835262083049693,0.7806539509536785,0.7697547683923706,0.7704359673024523,0.7747203328368479,0.0060975272625253644,601
0.0014440536499023438,0.0004966068058124896,0.06507039070129395,0.007085551104140803,brute,20,29,1,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 29, 'p': 1, 'weights': 'distance'}",0.7814840027229408,0.7937372362151123,0.782016348773842,0.7731607629427792,0.7745231607629428,0.7809843022835234,0.007306247489867089,133
0.001769685745239258,0.0006081857214396004,0.06463394165039063,0.007745338583271507,brute,20,29,2,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 29, 'p': 2, 'weights': 'uniform'}",0.7787610619469026,0.776718856364874,0.7704359673024523,0.7643051771117166,0.776566757493188,0.7733575640438268,0.005315570241081345,637
0.0017921924591064453,0.0006958193519010959,0.04166779518127441,0.005285068708519955,brute,20,29,2,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 29, 'p': 2, 'weights': 'distance'}",0.7828454731109599,0.786929884275017,0.7663487738419619,0.7663487738419619,0.7758855585831063,0.7756716927306013,0.008391535897647552,577
0.001670074462890625,0.0009543251963604498,0.09950613975524902,0.013350805763929776,brute,30,1,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",0.7617426820966644,0.7705922396187883,0.752724795640327,0.7438692098092643,0.7581743869209809,0.757420662817205,0.008926717574628923,673
0.0020082473754882814,0.0008962377379013624,0.06881208419799804,0.011994495138033304,brute,30,1,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}",0.7617426820966644,0.7705922396187883,0.752724795640327,0.7438692098092643,0.7581743869209809,0.757420662817205,0.008926717574628923,673
0.0019101619720458985,0.0005219636351637858,0.05467567443847656,0.0033143120182657663,brute,30,1,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}",0.7522123893805309,0.762423417290674,0.7513623978201635,0.7431880108991825,0.7418256130790191,0.750202365693914,0.007404203258189003,697
0.0016984939575195312,0.0005614801171815602,0.02702817916870117,0.004696701414525774,brute,30,1,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}",0.7522123893805309,0.762423417290674,0.7513623978201635,0.7431880108991825,0.7418256130790191,0.750202365693914,0.007404203258189003,697
0.0017122268676757813,0.0009014343915201401,0.09293079376220703,0.008081979575196038,brute,30,3,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.7876106194690266,0.776718856364874,0.7758855585831063,0.7677111716621253,0.7704359673024523,0.7756724346763169,0.006847816814627778,565
0.0022162437438964845,0.0013447057911056262,0.05852670669555664,0.003146007011893733,brute,30,3,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.7882913546630361,0.7773995915588836,0.776566757493188,0.7683923705722071,0.7690735694822888,0.7759447287539206,0.007199911953828449,541
0.0019266605377197266,0.0008100252751461968,0.062155723571777344,0.005601895766703008,brute,30,3,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.7726344452008169,0.7828454731109599,0.7731607629427792,0.7554495912806539,0.7724795640326976,0.7713139673135815,0.008844964494303113,661
0.0016019821166992187,0.0005818737653172734,0.028449487686157227,0.004030296335366405,brute,30,3,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.7726344452008169,0.7835262083049693,0.771117166212534,0.7602179836512262,0.7697547683923706,0.7714501143523834,0.007434789804507906,649
0.0013686180114746093,0.0004910849241458859,0.09679384231567383,0.010846703504427289,brute,30,5,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.7964601769911505,0.7821647379169503,0.7697547683923706,0.7649863760217984,0.7833787465940054,0.779348961183255,0.011093185866322079,241
0.002065896987915039,0.0006224978977773396,0.06737585067749023,0.010387024413097657,brute,30,5,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.8005445881552076,0.786929884275017,0.7752043596730245,0.7683923705722071,0.7833787465940054,0.7828899898538924,0.010931553845445769,49
0.0018806934356689453,0.0004710085213500517,0.059679841995239256,0.006443267189009754,brute,30,5,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.7794417971409122,0.7773995915588836,0.7677111716621253,0.771117166212534,0.7724795640326976,0.7736298581214305,0.004258102203536133,613
0.001972389221191406,0.000495251102371393,0.030708837509155273,0.005955402651842178,brute,30,5,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.7787610619469026,0.7808032675289313,0.7670299727520435,0.7690735694822888,0.7724795640326976,0.7736294871485727,0.005355902987934898,625
0.0012805461883544922,0.0003879991461852299,0.0929786205291748,0.005995850131421041,brute,30,7,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",0.786929884275017,0.7876106194690266,0.7656675749318801,0.7649863760217984,0.7779291553133515,0.7766247220022147,0.009839695401424861,481
0.0015377521514892579,0.0006481445342041883,0.07663536071777344,0.016479382556670932,brute,30,7,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",0.7930565010211028,0.7964601769911505,0.7690735694822888,0.7677111716621253,0.7758855585831063,0.7804373955479547,0.012064691335598917,181
0.002434062957763672,0.0008969947699779442,0.05775160789489746,0.005854088609971146,brute,30,7,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",0.7821647379169503,0.7862491490810075,0.7656675749318801,0.7649863760217984,0.7854223433242506,0.7768980362551774,0.009548362996167636,433
0.001448202133178711,0.0004879327970537324,0.028740739822387694,0.002410017742575122,brute,30,7,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.7862491490810075,0.7855684138869979,0.7670299727520435,0.7643051771117166,0.7833787465940054,0.7773062918851542,0.00958899140960568,397
0.0017730236053466798,0.0006405324384926383,0.09901995658874511,0.010252469196621768,brute,30,9,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.7971409121851599,0.7855684138869979,0.7677111716621253,0.7622615803814714,0.7833787465940054,0.7792121649419521,0.012639600028403454,265
0.002372598648071289,0.0014309568236438505,0.06664881706237794,0.008164148847706306,brute,30,9,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.7985023825731791,0.7950987066031314,0.7731607629427792,0.7663487738419619,0.782016348773842,0.7830253949469786,0.01234293992990522,37
0.001653575897216797,0.0006472756201078147,0.05938591957092285,0.0075286402164417305,brute,30,9,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.7801225323349217,0.7896528250510552,0.7772479564032697,0.7615803814713896,0.779291553133515,0.7775790496788302,0.009069123783607573,349
0.0014998912811279297,0.0005924652471664124,0.027401494979858398,0.002504697630660315,brute,30,9,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.776718856364874,0.7916950306330838,0.776566757493188,0.760899182561308,0.7786103542234333,0.7768980362551774,0.009777405034192653,433
0.0018445491790771485,0.00047780364794114557,0.09511899948120117,0.010244306902347016,brute,30,11,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.7821647379169503,0.7828454731109599,0.771117166212534,0.7643051771117166,0.7806539509536785,0.7762173010611679,0.007306142684142115,517
0.0018786907196044922,0.000960012147286743,0.06817474365234374,0.0060051232447036074,brute,30,11,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.7876106194690266,0.7923757658270932,0.7772479564032697,0.7697547683923706,0.7840599455040872,0.7822098111191694,0.00794589774343694,73
0.00176239013671875,0.0006712613340902286,0.0541895866394043,0.004391712372315644,brute,30,11,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.7794417971409122,0.7944179714091218,0.7752043596730245,0.7677111716621253,0.7806539509536785,0.7794858501677724,0.008732798631017818,229
0.0016027450561523437,0.0005402124678200211,0.03139204978942871,0.001672438410782103,brute,30,11,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.7821647379169503,0.7944179714091218,0.7799727520435967,0.7656675749318801,0.7806539509536785,0.7805753974510454,0.009129681060192697,145
0.0013349533081054687,0.0006681511853013825,0.09658284187316894,0.00620098986659818,brute,30,13,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",0.7842069434989789,0.7882913546630361,0.7731607629427792,0.7663487738419619,0.779291553133515,0.7782598776160542,0.007809453787579571,325
0.0012429714202880859,0.00044650603744107015,0.06785845756530762,0.00820502110136248,brute,30,13,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",0.7882913546630361,0.7937372362151123,0.7752043596730245,0.7717983651226158,0.782016348773842,0.782209532889526,0.00809170793113503,85
0.0019489288330078124,0.0005258830243088219,0.05616073608398438,0.005091851024002155,brute,30,13,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",0.7848876786929885,0.7903335602450646,0.771117166212534,0.7683923705722071,0.779291553133515,0.7788044657712618,0.008217895763213285,313
0.0013939380645751954,0.00046224881870357115,0.033849239349365234,0.004720461734018001,brute,30,13,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",0.7903335602450646,0.7896528250510552,0.7724795640326976,0.7677111716621253,0.7806539509536785,0.7801662143889242,0.009031293081227024,193
0.0014865875244140625,0.000627304362640572,0.09528694152832032,0.015606305916154029,brute,30,15,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.7876106194690266,0.786929884275017,0.773841961852861,0.7677111716621253,0.779291553133515,0.7790770380785089,0.007630519824059752,277
0.0015926837921142578,0.0005933280256717712,0.06834778785705567,0.003582327300842128,brute,30,15,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",0.7882913546630361,0.7950987066031314,0.7772479564032697,0.7677111716621253,0.7833787465940054,0.7823455871851136,0.00937244452043765,61
0.0018939495086669922,0.00044425483707891843,0.05700011253356933,0.003974974433549445,brute,30,15,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.7848876786929885,0.7882913546630361,0.7704359673024523,0.7677111716621253,0.773841961852861,0.7770336268346927,0.008112294047357976,409
0.0012343406677246093,0.00045862183002700344,0.03578314781188965,0.003900451139425863,brute,30,15,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",0.7882913546630361,0.7903335602450646,0.7786103542234333,0.7656675749318801,0.7758855585831063,0.779757680529304,0.008938832001418212,217
0.0014544010162353515,0.0005666438829853863,0.09730076789855957,0.0073763555217071074,brute,30,17,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 17, 'p': 1, 'weights': 'uniform'}",0.7835262083049693,0.7923757658270932,0.7806539509536785,0.7670299727520435,0.7861035422343324,0.7819378880144234,0.00839903758181476,97
0.0014720439910888671,0.00046252246728795967,0.09097599983215332,0.03474891464682293,brute,30,17,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 17, 'p': 1, 'weights': 'distance'}",0.786929884275017,0.8005445881552076,0.7833787465940054,0.7683923705722071,0.7861035422343324,0.785069826366154,0.010246891420359864,1
0.00149078369140625,0.0004799418797323351,0.06214323043823242,0.004561915849685924,brute,30,17,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 17, 'p': 2, 'weights': 'uniform'}",0.7835262083049693,0.7862491490810075,0.773841961852861,0.7649863760217984,0.7683923705722071,0.7753992131665687,0.008291166522591722,589
0.0014505863189697265,0.0005935960832347275,0.03258523941040039,0.0025002330637791475,brute,30,17,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 17, 'p': 2, 'weights': 'distance'}",0.7855684138869979,0.7876106194690266,0.7724795640326976,0.7677111716621253,0.771117166212534,0.7768973870526763,0.008090422999652474,457
0.0022048473358154295,0.0010067166093371146,0.09314079284667968,0.009539908978475365,brute,30,19,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 19, 'p': 1, 'weights': 'uniform'}",0.7808032675289313,0.7910142954390742,0.7813351498637602,0.7670299727520435,0.782016348773842,0.7804398068715301,0.007681961815450865,157
0.0011800765991210938,0.0003830974125813498,0.06519336700439453,0.007370388877411801,brute,30,19,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",0.7848876786929885,0.8019060585432267,0.7867847411444142,0.7663487738419619,0.7833787465940054,0.7846611997633193,0.011304295681717135,13
0.0012305736541748046,0.0005155132057264723,0.05928955078125,0.0044628672438103995,brute,30,19,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 19, 'p': 2, 'weights': 'uniform'}",0.7842069434989789,0.7903335602450646,0.773841961852861,0.7656675749318801,0.7656675749318801,0.7759435230921329,0.009909228697631825,553
0.002500152587890625,0.0017646258899116929,0.03591523170471191,0.0034006544786658616,brute,30,19,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 19, 'p': 2, 'weights': 'distance'}",0.7842069434989789,0.7903335602450646,0.773841961852861,0.760899182561308,0.771117166212534,0.7760797628741493,0.010288896365219145,529
0.001640462875366211,0.0005760793938760399,0.0984262466430664,0.007461200281653039,brute,30,21,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 21, 'p': 1, 'weights': 'uniform'}",0.7828454731109599,0.7848876786929885,0.7833787465940054,0.7704359673024523,0.7779291553133515,0.7798954042027515,0.005274589396902157,205
0.0016027450561523437,0.0006393869714828944,0.07040576934814453,0.005367444870125297,brute,30,21,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 21, 'p': 1, 'weights': 'distance'}",0.786929884275017,0.7964601769911505,0.7867847411444142,0.7717983651226158,0.7786103542234333,0.7841167043513261,0.00836008482620781,25
0.0013702869415283202,0.0005001940558385792,0.058923196792602536,0.006244084617440464,brute,30,21,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 21, 'p': 2, 'weights': 'uniform'}",0.786929884275017,0.7842069434989789,0.7752043596730245,0.7717983651226158,0.7690735694822888,0.777442624410385,0.006966673306578181,373
0.0013429641723632813,0.0004612374721725489,0.03481206893920898,0.0031958790545600973,brute,30,21,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",0.7855684138869979,0.7950987066031314,0.773841961852861,0.7683923705722071,0.7717983651226158,0.7789399636075627,0.009932624003297473,301
0.0013038158416748048,0.0006396933289431167,0.09216294288635254,0.004530311850338412,brute,30,23,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 23, 'p': 1, 'weights': 'uniform'}",0.7760381211708646,0.786929884275017,0.7806539509536785,0.7677111716621253,0.7758855585831063,0.7774437373289583,0.006315361710079524,361
0.0033158302307128907,0.002019774227615421,0.08012394905090332,0.010809021639301876,brute,30,23,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 23, 'p': 1, 'weights': 'distance'}",0.7862491490810075,0.7944179714091218,0.7806539509536785,0.7690735694822888,0.7779291553133515,0.7816647592478897,0.0084519297257863,109
0.001432514190673828,0.0005038270439444579,0.06326484680175781,0.015946420571052788,brute,30,23,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 23, 'p': 2, 'weights': 'uniform'}",0.7882913546630361,0.7828454731109599,0.7717983651226158,0.7643051771117166,0.7826975476839237,0.7779875835384504,0.00868867335055725,337
0.0016630172729492187,0.0005990622215734777,0.03256077766418457,0.006247125987144613,brute,30,23,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 23, 'p': 2, 'weights': 'distance'}",0.7910142954390742,0.7910142954390742,0.7704359673024523,0.7656675749318801,0.7779291553133515,0.7792122576851664,0.010399079245344542,253
0.0015601634979248047,0.0007742318230249345,0.10624465942382813,0.014466491154940685,brute,30,25,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 25, 'p': 1, 'weights': 'uniform'}",0.7808032675289313,0.7848876786929885,0.7813351498637602,0.7663487738419619,0.771117166212534,0.7768984072280352,0.006978231724237262,421
0.0015232563018798828,0.0007094671938611896,0.07196559906005859,0.0035370896956539053,brute,30,25,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 25, 'p': 1, 'weights': 'distance'}",0.7848876786929885,0.7923757658270932,0.7813351498637602,0.7690735694822888,0.7745231607629428,0.7804390649258147,0.008090121999243005,169
0.002005767822265625,0.0005274231422051337,0.06208744049072266,0.0058966199855491775,brute,30,25,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 25, 'p': 2, 'weights': 'uniform'}",0.7848876786929885,0.7842069434989789,0.7745231607629428,0.7622615803814714,0.776566757493188,0.7764892241659139,0.008202371541519322,493
0.0017731666564941406,0.00038984307058111264,0.035303497314453126,0.004434453604898337,brute,30,25,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 25, 'p': 2, 'weights': 'distance'}",0.7862491490810075,0.7910142954390742,0.773841961852861,0.7656675749318801,0.7779291553133515,0.7789404273236349,0.00897085655714638,289
0.0013051509857177734,0.0005650793221881416,0.09786977767944335,0.007805350285180648,brute,30,27,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 27, 'p': 1, 'weights': 'uniform'}",0.7787610619469026,0.7848876786929885,0.779291553133515,0.7683923705722071,0.7724795640326976,0.7767624456756621,0.005741280267048538,469
0.0013330936431884765,0.0004877712148964923,0.07580623626708985,0.010964126734427355,brute,30,27,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 27, 'p': 1, 'weights': 'distance'}",0.7828454731109599,0.7937372362151123,0.7826975476839237,0.7704359673024523,0.776566757493188,0.7812565963611273,0.007738835093712491,121
0.001700115203857422,0.0006157777174605422,0.0642242431640625,0.005000681231571665,brute,30,27,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 27, 'p': 2, 'weights': 'uniform'}",0.786929884275017,0.7828454731109599,0.7717983651226158,0.760899182561308,0.779291553133515,0.776352891640683,0.009189373806937308,505
0.0016710758209228516,0.0006181344567207179,0.03917770385742188,0.0030148114509356595,brute,30,27,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 27, 'p': 2, 'weights': 'distance'}",0.7876106194690266,0.7876106194690266,0.7724795640326976,0.7643051771117166,0.7752043596730245,0.7774420679510984,0.009044452049176383,385
0.001115560531616211,0.00034251093914021733,0.10055108070373535,0.010250539599730142,brute,30,29,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 29, 'p': 1, 'weights': 'uniform'}",0.7692307692307693,0.7835262083049693,0.7806539509536785,0.7697547683923706,0.7704359673024523,0.7747203328368479,0.0060975272625253644,601
0.0016214370727539063,0.000560589755429615,0.07105984687805175,0.00804293964188227,brute,30,29,1,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 29, 'p': 1, 'weights': 'distance'}",0.7814840027229408,0.7937372362151123,0.782016348773842,0.7731607629427792,0.7745231607629428,0.7809843022835234,0.007306247489867089,133
0.0019150257110595703,0.000488712155114432,0.06337881088256836,0.0055912222219016644,brute,30,29,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 29, 'p': 2, 'weights': 'uniform'}",0.7787610619469026,0.776718856364874,0.7704359673024523,0.7643051771117166,0.776566757493188,0.7733575640438268,0.005315570241081345,637
0.0019086837768554688,0.0005795303643074167,0.0374267578125,0.0027985843259681425,brute,30,29,2,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 29, 'p': 2, 'weights': 'distance'}",0.7828454731109599,0.786929884275017,0.7663487738419619,0.7663487738419619,0.7758855585831063,0.7756716927306013,0.008391535897647552,577
0.0018001556396484374,0.0006467348124909287,0.08394007682800293,0.005185762765583474,brute,40,1,1,uniform,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",0.7617426820966644,0.7705922396187883,0.752724795640327,0.7438692098092643,0.7581743869209809,0.757420662817205,0.008926717574628923,673
0.001172780990600586,0.0004491803246191502,0.054810380935668944,0.008145930329739136,brute,40,1,1,distance,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}",0.7617426820966644,0.7705922396187883,0.752724795640327,0.7438692098092643,0.7581743869209809,0.757420662817205,0.008926717574628923,673
0.001809835433959961,0.00040618185969299743,0.05304255485534668,0.006634317758932025,brute,40,1,2,uniform,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}",0.7522123893805309,0.762423417290674,0.7513623978201635,0.7431880108991825,0.7418256130790191,0.750202365693914,0.007404203258189003,697
0.0013710975646972657,0.000534323609052142,0.029630422592163086,0.004309000938409951,brute,40,1,2,distance,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}",0.7522123893805309,0.762423417290674,0.7513623978201635,0.7431880108991825,0.7418256130790191,0.750202365693914,0.007404203258189003,697
0.0019123554229736328,0.0005684246542240796,0.09648685455322266,0.011017476741386098,brute,40,3,1,uniform,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.7876106194690266,0.776718856364874,0.7758855585831063,0.7677111716621253,0.7704359673024523,0.7756724346763169,0.006847816814627778,565
0.0017210483551025391,0.0005664883960074811,0.06760177612304688,0.010975372458884105,brute,40,3,1,distance,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.7882913546630361,0.7773995915588836,0.776566757493188,0.7683923705722071,0.7690735694822888,0.7759447287539206,0.007199911953828449,541
0.0011949539184570312,0.00039120741658340674,0.04998760223388672,0.005534594067962332,brute,40,3,2,uniform,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.7726344452008169,0.7828454731109599,0.7731607629427792,0.7554495912806539,0.7724795640326976,0.7713139673135815,0.008844964494303113,661
0.0012909412384033204,0.0005899836152802982,0.02826380729675293,0.0060641629460929805,brute,40,3,2,distance,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.7726344452008169,0.7835262083049693,0.771117166212534,0.7602179836512262,0.7697547683923706,0.7714501143523834,0.007434789804507906,649
