toi,tid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_eqt,pl_insol,st_teff,st_logg,st_rad,ra,dec,tfopwg_disp,fe_h,gaia_source_id
1180.01,TIC 158002130,9.6867516,2.512,1669.0,3.00336,707.0,41.6645,4738.1,4.59,0.73,214.555774,82.193764,CP,0.06700000166893005,Gaia DR3 1722026764638625280
1181.01,TIC 229510866,2.1031647,5.059,7142.0,16.7087,3037.0,14140.0,6122.0,3.93,1.93,297.215817,64.354351,CP,0.39500001072883606,Gaia DR3 2241587416547315584
1184.01,TIC 233087860,5.7484439,1.76,1041.0,2.35215,820.0,75.272,4534.0,4.61,0.69,272.20452,60.678785,CP,-0.13079999387264252,Gaia DR3 2158781336134901760
1185.01,TIC 83210867,1.1967018,1.879,824.0,10.3239,3534.0,25917.9,5997.0,4.0,1.73,297.459433,34.829667,FP,0.05999999865889549,Gaia DR3 2035484649155182080
1186.01,TIC 289539327,11.2464616,7.391,7576.0,17.6677,1218.0,365.938,6115.7,3.89,2.01,251.633465,65.715035,FP,0.06939999759197235,Gaia DR3 1635325672880724864
119.01,TIC 278683844,5.5411114,2.467,633.0,2.04482,1117.0,258.843,5332.0,4.56429,0.82,99.238421,-58.016153,PC,0.08340000361204147,Gaia DR3 5484357574075622784
119.02,TIC 278683844,10.6917268,3.002,535.0,1.79811,710.0,42.2657,5332.0,4.56429,0.82,99.238421,-58.016153,PC,0.08340000361204147,Gaia DR3 5484357574075622784
1194.01,TIC 147950620,2.3106428,1.294,6911.0,8.76741,1052.0,203.685,5339.9,4.41,0.99,167.821481,69.964775,CP,0.3479999899864197,Gaia DR3 1074139748425931008
1197.01,TIC 92677094,4.5960377,4.744,5000.0,16.2166,1937.0,2340.04,7649.0,4.04,2.12,293.26832,15.736136,PC,0.3717079095203294,Gaia DR3 4321403683033317504
1198.01,TIC 203189770,3.612771,4.142,11794.0,19.3662,2344.0,5011.92,8324.0,4.28,1.71,304.800032,32.581045,KP,-0.4050000011920929,Gaia DR3 2054523105274216704
1199.01,TIC 99869022,3.6714717,2.149,4340.0,10.678,1182.0,324.114,5618.0,4.06,1.54,166.880658,61.352572,CP,0.5199999809265137,Gaia DR3 861975270310252416
1200.01,TIC 288185138,0.8352406,1.043,2065.0,6.4875,2345.0,5021.63,6105.0,4.31,1.24,222.841424,82.952258,FP,0.12999999523162842,Gaia DR3 1722414376847522688
1201.01,TIC 29960110,2.4919771,1.4338141,2093.9594201,2.2187585,639.9817426,39.6452664,3948.0,4.68962,0.482388,42.2477,-14.537283,CP,-0.09099999815225601,Gaia DR3 5157183324996790272
1203.01,TIC 23434737,25.5195307,6.6877451,558.3758637,2.9641461,662.8890748,45.6335702,5742.22,4.29,1.17321,168.226736,-34.406937,CP,-0.3919999897480011,Gaia DR3 5402390257832925952
1204.01,TIC 467666275,1.3812115,2.7372191,117.7553083,2.2402361,2222.614552,5767.3673643,6711.0,4.06358,1.7756799,169.119109,-60.567675,PC,0.05999999865889549,Gaia DR3 5337558310677264768
1205.01,TIC 287776397,2.3922703,9.0053425,63.575141,3.5905923,2954.822621,18015.5142019,6090.0,3.29864,4.1956,127.128017,-74.954728,PC,-0.6138777263394095,Gaia DR3 5219683890951654912
1206.01,TIC 308034948,0.831542,1.985538,248.969585,1.881684,1999.3796659,3776.6095365,5824.0,4.438,1.1512,180.325704,-60.200439,FP,-0.07190858455635298,Gaia DR3 6070859208338354688
1207.01,TIC 364393429,2.6282553,2.0930597,75.2858004,0.9817044,1418.1144376,955.7979966,6282.0,4.37809,1.10743,116.594329,-64.056009,PC,-0.39058854995857367,Gaia DR3 5287888182069257344
1208.01,TIC 273985865,3.4239436,1.9601023,443.6391381,1.7581475,1056.3800546,294.3078003,5626.0,4.56195,0.823019,30.508742,-83.227962,PC,-0.009999999776482582,Gaia DR3 4618022851832408832
1208.02,TIC 273985865,10.983042,3.7478987,725.1724567,2.5070075,716.2888325,62.2119369,5626.0,4.56195,0.823019,30.508742,-83.227962,PC,-0.009999999776482582,Gaia DR3 4618022851832408832
1208.03,TIC 273985865,17.726449,3.4404719,747.7725499,2.261664,610.6445415,32.8605569,5626.0,4.56195,0.823019,30.508742,-83.227962,PC,-0.009999999776482582,Gaia DR3 4618022851832408832
1209.01,TIC 30037565,40.7199388,4.2436925,355.619391,3.2352713,668.3063106,47.143655,5914.0,3.98,1.55953,73.541918,-70.379109,PC,0.13050000369548798,Gaia DR3 4654747845890497920
121.01,TIC 207081058,14.7741056,5.504,15041.0,15.3936,928.0,123.522,6053.0,4.3135,1.23,331.867517,-41.815511,APC,-0.15000000596046448,Gaia DR3 6571502449115103232
1210.01,TIC 33878688,79.3739596,5.392,1227.0,2.17454,368.0,3.05331,5168.33,4.60584,0.77,66.221959,-73.333516,FP,-0.25760000944137573,Gaia DR3 4653382282492073216
1211.01,TIC 50312495,18.1663644,2.464,624.0,2.80447,562.0,16.6472,5572.9,3.83,1.14,31.178933,-73.126759,PC,-0.23999999463558197,Gaia DR3 4638613921481685248
1212.01,TIC 389924075,105.5850893,11.6068811,462.9116325,2.5033335,429.5758177,8.047858,5909.57,4.26154,1.1142,87.874157,-70.991808,PC,-0.26739999651908875,Gaia DR3 4656943398818314752
1213.01,TIC 399144800,27.2149622,3.7190483,4731.4046225,8.3475973,573.0537137,25.4860381,6270.0,4.54537,0.989667,163.198824,-67.387472,FP,0.2800000011920929,Gaia DR3 5238090956866934656
1214.01,TIC 451606970,19.1807264,3.9621084,544.5602695,2.4311768,611.0168649,32.9407734,5262.4,3.98,0.937973,285.049519,-84.448187,PC,-0.009999999776482582,Gaia DR3 6346866038808305152
1216.01,TIC 141527965,4.5541831,7.8146963,187.8286128,0.8887417,694.0557871,54.8401357,4280.0,4.61209,0.635812,87.714849,-75.688563,PC,-0.23999999463558197,Gaia DR3 4648441970589471104
1217.01,TIC 248092710,41.4856125,6.6899368,959.7522291,12.5121956,1035.0005398,271.196017,6354.0,4.24472,3.4868701,193.260548,-44.09936,PC,-0.6174665951335021,Gaia DR3 6138548472705801856
1218.01,TIC 294781547,13.7738265,2.9992376,338.2166234,1.8971927,730.4597521,67.2831271,5455.96,4.46737,1.01825,71.484109,-68.761805,PC,-0.06319999694824219,Gaia DR3 4655454831877302016
1219.01,TIC 294981566,1.9142544,3.256,248.0,2.04421,2462.0,6105.33,6734.0,4.18582,1.59,72.332562,-67.368745,PC,-0.2402712106704712,Gaia DR3 4662389864007673216
122.01,TIC 231702397,5.0780325,1.2100353,5923.1283069,2.6347763,431.253644,8.1743139,3318.0,4.9581,0.334125,332.948236,-58.946085,CP,0.2529048025608063,Gaia DR3 6411096106487783296
1221.01,TIC 349095149,91.6827832,9.7504857,713.2183569,3.239855,399.0780255,5.9944903,5802.0,4.44521,1.01814,107.921025,-65.508857,CP,0.16840000450611115,Gaia DR3 5282270085669557504
1222.01,TIC 374997123,10.1944993,2.2648785,317.3261147,2.7392825,994.4291411,231.1087411,6082.0,4.33287,1.32661,99.224785,-63.079384,PC,0.10869999974966049,Gaia DR3 5477206904502241920
1223.01,TIC 382437043,14.64319,2.5483426,242.7923919,3.41248,1134.2791474,391.2017546,6516.0,3.99366,2.04178,117.214876,-63.720125,FP,-0.05000000074505806,Gaia DR3 5287922335649064704
1225.01,TIC 150428703,13.896396,3.5885605,748.5332881,2.4586343,686.1495861,52.3837065,5522.87,4.67156,0.888163,97.166308,-64.596432,PC,-0.04089999943971634,Gaia DR3 5284806938171432832
1225.02,TIC 150428703,8.1213102,3.1040945,594.6443745,2.3157186,820.6868999,107.208941,5522.87,4.67156,0.888163,97.166308,-64.596432,PC,-0.04089999943971634,Gaia DR3 5284806938171432832
1226.01,TIC 177115354,3.9287851,1.8165271,485.9762569,2.329279,1123.4398689,376.4612937,5668.15,4.52573,0.986943,103.754836,-69.867129,PC,-0.04619999974966049,Gaia DR3 5268375458447445120
1227.01,TIC 360156606,27.3613778,4.0586418,20690.6684294,6.4522449,243.7718547,0.8345555,3050.0,4.438,0.44128,186.767363,-72.45185,CP,-1.3049106002365807,Gaia DR3 5842480953772012928
1229.01,TIC 140760434,31.8132264,11.2567164,11479.375547,21.6314984,672.8454841,48.4375724,6028.84,3.96199,1.98893,74.130396,-74.920333,APC,0.048700001090765,Gaia DR3 4649243686371932928
123.01,TIC 290131778,3.3088922,6.114,4736.0,24.9862,3184.0,17074.7,6188.0,4.27166,2.62,319.699588,-26.616374,CP,0.14000000059604645,Gaia DR3 6790773586275235200
1230.01,TIC 287156968,25.0571312,7.5424225,533.486013,3.2396838,688.6094029,53.1389289,5696.0,4.26563,1.15281,118.129594,-83.825063,CP,-0.3324140663944768,Gaia DR3 5193620487508460416
1231.01,TIC 447061717,24.2454967,3.3725583,6260.6703602,3.878568,122.2177444,0.05273,3535.0,4.84874,0.465271,156.74726,-52.467872,CP,-2.8432535265528287,Gaia DR3 5357465071731312768
1232.01,TIC 364395234,14.2545623,4.7250029,7899.6939555,10.7048234,785.7055082,90.0658585,5739.0,4.28235,1.09597,116.501399,-61.879794,PC,0.1988999992609024,Gaia DR3 5289147737059634560
1233.01,TIC 260647166,14.1758947,3.7543827,907.1324529,2.6231641,690.9961983,53.8795095,5723.87,4.438,0.864173,186.574063,-51.363052,CP,-0.280109167098999,Gaia DR3 6125644402384918784
1233.02,TIC 260647166,19.5901578,4.002861,1182.6678641,3.0026428,620.3638839,35.0031418,5723.87,4.438,0.864173,186.574063,-51.363052,CP,-0.280109167098999,Gaia DR3 6125644402384918784
1233.03,TIC 260647166,6.2036219,3.01098,548.9044399,2.056748,910.1452592,162.1675094,5723.87,4.438,0.864173,186.574063,-51.363052,CP,-0.280109167098999,Gaia DR3 6125644402384918784
1233.04,TIC 260647166,3.79589,2.4602856,317.5272928,1.553135,1072.0653989,312.1807495,5723.87,4.438,0.864173,186.574063,-51.363052,CP,-0.280109167098999,Gaia DR3 6125644402384918784
1234.01,TIC 90504905,2.2645386,3.8193701,15019.9420903,5.1936764,616.7174475,34.1873897,3443.0,4.81617,0.411471,290.57223,26.319493,FP,-1.142887475586846,Gaia DR3 2024066976804483072
1235.01,TIC 103633434,3.4447015,1.912,796.0,2.00495,1086.0,231.437,3912.0,4.62642,0.63,152.218255,69.27662,CP,-0.27000001072883606,Gaia DR3 1070387905514406400
1236.01,TIC 120757718,3.0300715,2.5466671,21794.6136956,12.7529892,1077.4145935,318.4581858,5242.82,4.52404,0.857369,286.040876,36.632536,KP,0.18000000715255737,Gaia DR3 2098964849867337856
1237.01,TIC 120960812,12.72038,2.401,1070.0,4.96046,705.0,41.1042,6212.0,4.17664,1.48,286.638391,39.487904,KP,-0.010599999688565731,Gaia DR3 2100451630105041152
1237.02,TIC 120960812,6.238755,3.6178567,373.5681138,2.9728283,1255.4607699,587.1290759,6212.0,4.17664,1.47768,286.638391,39.487904,KP,-0.010599999688565731,Gaia DR3 2100451630105041152
1238.01,TIC 153951307,3.2947591,1.655,1320.0,2.36106,719.0,44.5658,3853.0,4.63168,0.62,201.382339,68.836068,CP,0.0,Gaia DR3 1685195530290375168
1238.02,TIC 153951307,0.7645787,1.08,380.0,1.33541,1244.0,398.218,3853.0,4.63168,0.62,201.382339,68.836068,CP,0.0,Gaia DR3 1685195530290375168
1239.01,TIC 154716798,12.6396982,3.3830702,3292.6812864,4.6025162,640.0266601,39.6563977,5217.0,4.59186,0.789425,158.011286,84.030377,CP,-0.07999999821186066,Gaia DR3 1147099663553697280
124.01,TIC 29831208,1.8428078,1.449,1950.0,21.2705,1785.0,1687.83,5080.0,4.48159,4.09,66.58263,-67.806354,APC,-1.0640000104904175,Gaia DR3 4656539225192186112
1240.01,TIC 158170594,1.7208555,1.8346409,10014.2587401,13.4646314,1758.3994294,2259.3896676,5832.83,4.20893,1.33402,286.110305,43.680961,KP,0.3709999918937683,Gaia DR3 2105678089908733824
1241.01,TIC 159107668,4.7802597,1.4588658,1015.4550043,7.6126429,1654.2989516,1770.0151344,5826.0,3.7213,2.3387201,289.73973,44.647347,PC,0.1054999977350235,Gaia DR3 2126945668448657664
1242.01,TIC 198212955,0.3814849,0.565,570.0,2.0605,1539.0,931.396,4255.0,4.55641,0.71,248.553295,60.195927,PC,0.021700000390410423,Gaia DR3 1624420987137541376
1243.01,TIC 219698776,4.6595169,0.9011821,1725.1706259,2.1961507,519.9004855,17.2664038,3489.0,4.74553,0.490729,135.732641,71.636416,PC,0.10000000149011612,Gaia DR3 1119059574424538496
1244.01,TIC 219850915,6.4002807,2.1559875,1026.6018729,2.2730301,699.0536347,56.4368797,4599.0,4.58487,0.720551,256.279559,69.519093,CP,-0.0860000029206276,Gaia DR3 1649087121757063040
1245.01,TIC 229781583,4.8204512,1.756,1930.0,2.36747,572.0,17.8782,3692.0,4.71598,0.52,283.53553,69.633534,PC,-0.08669999986886978,Gaia DR3 2262315066153905280
1246.01,TIC 230127302,18.6548829,5.4431451,1495.4449473,4.3869878,585.8091542,27.832077,5141.0,4.49143,0.876154,251.11587,70.429992,CP,0.0982000008225441,Gaia DR3 1650110904522335744
1246.02,TIC 230127302,4.3074513,2.3379196,1094.8419495,3.2819879,954.8757629,196.4755358,5141.0,4.49143,0.876154,251.11587,70.429992,CP,0.0982000008225441,Gaia DR3 1650110904522335744
1246.03,TIC 230127302,5.9041278,2.7678313,773.9266468,2.4489454,859.6105665,129.0410781,5141.0,4.49143,0.876154,251.11587,70.429992,CP,0.0982000008225441,Gaia DR3 1650110904522335744
1246.04,TIC 230127302,37.9251983,3.5345219,1370.7888539,3.241643,462.4282696,10.8068346,5141.0,4.49143,0.876154,251.11587,70.429992,CP,0.0982000008225441,Gaia DR3 1650110904522335744
1247.01,TIC 232540264,15.9234883,4.021,493.0,2.18203,735.0,48.5414,5711.85,4.38315,1.08,227.867864,71.841296,CP,-0.12099999934434891,Gaia DR3 1696831425624356480
1248.01,TIC 232612416,4.3601536,2.3408909,5592.2909183,6.9564258,961.6063113,202.0738994,5227.0,4.50479,0.874131,259.023592,63.105607,CP,0.14830000698566437,Gaia DR3 1438888501713397760
1249.01,TIC 232976128,13.0791581,2.97,1143.0,3.25485,735.0,48.6058,5453.0,4.41707,1.0,200.561576,66.308533,CP,0.296999990940094,Gaia DR3 1678371724905519744
125.01,TIC 52368076,4.6517186,2.709,978.0,2.66889,1343.0,540.772,5154.0,4.47072,0.85,23.593425,-66.676349,CP,-0.07999999821186066,Gaia DR3 4698692748651744128
125.02,TIC 52368076,9.1549418,2.457,1101.0,2.62011,710.0,42.2592,5154.0,4.47072,0.85,23.593425,-66.676349,CP,-0.07999999821186066,Gaia DR3 4698692748651744128
125.03,TIC 52368076,19.9815709,2.724,909.0,2.54717,562.0,16.5853,5154.0,4.47072,0.85,23.593425,-66.676349,CP,-0.07999999821186066,Gaia DR3 4698692748651744128
1253.01,TIC 233684822,4.6756655,1.914,738.0,4.03134,1085.0,230.204,5779.0,4.88162,1.45,260.902889,64.862363,FP,0.20520000159740448,Gaia DR3 1632890460783011584
1254.01,TIC 236714379,1.0180114,1.1353639,2618.9492168,6.5875997,1801.3210938,2488.20146,5451.0,4.33923,1.0933,239.201466,65.888838,APC,-0.019999999552965164,Gaia DR3 1642755240451485312
1255.01,TIC 237222864,10.288886,1.391,854.0,2.63881,483.0,9.06856,5126.0,4.49772,0.87,296.24462,74.062858,CP,0.24799999594688416,Gaia DR3 2288221003213039488
1257.01,TIC 278348461,5.4526479,3.401,7750.0,14.5502,1271.0,433.78,6509.0,4.17233,1.57,303.195436,18.104778,KP,0.28999999165534973,Gaia DR3 1810218734058821632
1258.01,TIC 288132261,10.2613397,4.855,726.0,3.60391,1152.0,372.358,6124.0,4.15391,1.49,209.484313,79.583322,PC,0.03999999910593033,Gaia DR3 1715619914680155904
1259.01,TIC 288735205,3.4779776,2.5103489,27021.6932424,12.5541925,897.2038496,153.1388971,4699.0,4.54638,0.765001,282.100166,79.256476,CP,0.07000000029802322,Gaia DR3 2294170838587572736
126.01,TIC 70440470,3.0353977,2.7964678,16049.4120427,13.7911583,1324.2410445,726.7569274,5751.0,4.35036,1.07224,339.489275,-35.154203,KP,-0.7203415318716229,Gaia DR3 6596925769287980416
1260.01,TIC 355867695,3.1274634,1.9812695,1331.83693,2.5802896,813.0378617,103.2675998,4225.0,4.5756,0.693431,157.144071,65.854199,CP,-0.07000000029802322,Gaia DR3 1053809778428567680
1260.02,TIC 355867695,7.4931613,1.9339295,1650.6470497,2.7733674,607.6028794,32.2107098,4225.0,4.5756,0.693431,157.144071,65.854199,CP,-0.07000000029802322,Gaia DR3 1053809778428567680
1260.03,TIC 355867695,49.825166,3.8714976,2059.4069037,3.8319135,323.1161011,2.5760566,4225.0,4.5756,0.693431,157.144071,65.854199,CP,-0.07000000029802322,Gaia DR3 1053809778428567680
1261.01,TIC 356311210,18.0574016,3.592177,1198.0572128,3.8092663,704.2235859,58.1250403,5897.0,4.45922,1.01,268.016064,53.730699,PC,0.00429398541997178,Gaia DR3 1417009251113227648
1262.01,TIC 365938305,20.8774413,3.562,771.0,2.16145,572.0,17.8402,5396.0,4.50457,0.9,180.726502,74.061009,PC,-0.05999999865889549,Gaia DR3 1690920790414859520
1263.01,TIC 406672232,1.0214555,1.252,319.0,1.46266,1449.0,733.19,5098.0,4.54682,0.82,309.353641,22.654366,PC,0.11999999731779099,Gaia DR3 1818973354862632192
1264.01,TIC 416195870,2.7441672,1.418,5650.0,7.84317,1009.0,172.233,5040.0,4.38482,0.97,287.242092,57.344126,PC,0.28619998693466187,Gaia DR3 2142949231985222784
1265.01,TIC 424865156,2.2047452,3.996,6872.0,17.9781,2634.0,7992.22,6532.23,3.96818,1.99,292.24719,47.969543,KP,0.10509999841451645,Gaia DR3 2129256395211984000
1266.01,TIC 467179528,10.8948421,2.0719394,3168.3853584,2.4691414,390.8242112,5.5137471,3618.0,4.79432,0.435666,197.996583,65.833697,CP,-0.3199999928474426,Gaia DR3 1678074272650459008
1266.02,TIC 467179528,18.8016111,1.9093524,1686.7881033,1.9112282,325.8292621,2.6636757,3618.0,4.79432,0.435666,197.996583,65.833697,CP,-0.3199999928474426,Gaia DR3 1678074272650459008
1268.01,TIC 142394656,8.157721,3.788,10273.0,9.31888,860.0,91.0972,5091.2,4.47,0.9,198.388583,62.30538,CP,0.3499999940395355,Gaia DR3 1675923009431370880
1269.01,TIC 198241702,4.2529641,2.5733867,758.584999,2.3483383,994.5309519,231.2034004,5591.0,4.38111,0.848906,249.69664,64.559181,CP,-0.12800000607967377,Gaia DR3 1635108588053258752
1269.02,TIC 198241702,9.2378703,2.535,660.0,2.22995,757.0,54.6767,5591.0,4.38111,0.85,249.69664,64.559181,PC,-0.12800000607967377,Gaia DR3 1635108588053258752
127.01,TIC 234523599,3.7955178,2.0198135,52278.9940979,10.3261619,525.9431131,18.0832336,3424.0,4.438,0.445372,15.551889,-61.756133,CP,0.25999999046325684,Gaia DR3 4710594412266148352
1270.01,TIC 237200747,14.3034613,3.135,48840.0,18.4949,551.0,15.38,5056.6,4.53,0.83,293.032494,74.891073,FP,0.19930000603199005,Gaia DR3 2289068176923197952
1271.01,TIC 286923464,6.1349783,5.661,3860.0,13.1383,1509.0,861.554,5828.7,3.84,2.05,203.509956,53.728188,KP,0.1899999976158142,Gaia DR3 1560420854826284928
1272.01,TIC 417948359,3.3159772,1.494,2770.0,4.5947,923.0,120.595,4972.7,4.54,0.81,199.196204,49.861059,CP,0.18199999630451202,Gaia DR3 1556242405699527424
1273.01,TIC 445859771,4.6313014,1.435,4860.0,9.34848,1078.0,225.013,5736.0,4.39,1.07,214.120856,58.390253,CP,0.2484723447984935,Gaia DR3 1611685004650291840
1274.01,TIC 459969957,19.3203478,4.215,13910.0,9.38964,534.0,13.544,4968.1,4.5,0.8,254.816154,65.747438,PC,0.23690000176429749,Gaia DR3 1635452975711399168
1275.01,TIC 13499636,11.3246821,5.9704136,1937.5829721,4.2917226,707.3693882,59.1706102,5518.0,4.59176,0.824734,320.201905,28.055829,FA,-0.20999999344348907,Gaia DR3 1848265890810513920
1276.01,TIC 43064903,6.261169,2.0369188,4005.022808,1.3468319,414.5815396,6.9816945,3145.0,5.04431,0.211257,302.669134,40.668628,FA,-2.3034731554841166,Gaia DR3 2074506110651830784
1277.02,TIC 153949511,14.8559691,3.711,1127.0,2.72638,788.0,64.0545,5544.0,4.5609,0.86,172.747799,66.796529,PC,-0.23000000417232513,Gaia DR3 1057653808518093056
1278.01,TIC 163539739,14.4751062,1.6182484,9618.5798534,8.6976173,407.866275,6.5402175,3841.0,4.69364,0.55035,320.478444,35.648625,CP,-0.18199999630451202,Gaia DR3 1867491607542113536
1279.01,TIC 224297258,9.6141636,3.4271882,933.6532689,3.2264735,749.8978043,74.7359105,5477.0,4.5707,0.840608,185.062873,56.201409,CP,-0.07900000363588333,Gaia DR3 1574358783911530624
128.01,TIC 391949880,4.9404714,1.954,455.0,2.3216,1178.0,320.012,6086.0,4.26269,1.13,79.520938,-80.964384,CP,0.019999999552965164,Gaia DR3 4621607053580909568
1280.01,TIC 230017324,9.6926392,3.0182304,1838.2370548,3.289074,626.5734732,36.4257934,4665.0,4.56182,0.746003,291.465322,61.776153,PC,0.20999999344348907,Gaia DR3 2240116441786134912
1281.01,TIC 232971294,6.390888,3.766,435.0,2.47201,1227.0,376.532,6191.0,4.27017,1.32,199.442645,71.721051,PC,0.1599999964237213,Gaia DR3 1687807458817203584
1282.01,TIC 236445129,0.9689927,2.5496309,13532.9710157,17.1331258,2332.2259008,6992.032823,6430.0,4.25113,1.41398,314.268523,31.661019,KP,0.029999999329447746,Gaia DR3 1864885215233116032
1283.01,TIC 266593143,10.338505,4.242,18162.0,11.8729,903.0,110.512,5336.96,4.55466,0.84,324.535978,30.488188,KP,0.009999999776482582,Gaia DR3 1849786481032616960
1284.01,TIC 267561446,1.283251,2.012261,1961.318203,2.558112,923.6720985,172.0252913,3855.0,4.68499,0.560391,311.513651,56.86715,FP,-1.3438101364859056,Gaia DR3 2184173393247421184
1285.01,TIC 274662200,1.2284388,1.9190118,1229.4965125,1.866263,841.1003116,118.2802346,3526.0,4.71105,0.53023,316.86724,46.865373,FP,0.7300000190734863,Gaia DR3 2164365897458715392
1286.01,TIC 277507814,0.6166953,0.712,1089.0,10.4852,2958.0,12724.9,6588.0,4.1855,1.57,310.953619,59.576628,APC,0.05000000074505806,Gaia DR3 2193728870846417280
1287.01,TIC 352764091,9.6001126,4.9882857,380.4193796,2.4070295,950.8147029,193.1543783,5891.0,4.30161,1.2103699,308.747621,63.474938,PC,-0.029999999329447746,Gaia DR3 2243601962363799680
1288.01,TIC 365733349,2.6998294,2.208,2798.0,4.94551,1639.0,1198.41,6180.0,4.57956,0.92,313.167029,65.608783,CP,0.25699999928474426,Gaia DR3 2245652826430109184
129.01,TIC 201248411,0.980972,0.5405036,6178.392421,5.9162923,1320.951709,719.5629045,4486.0,4.49914,0.764401,0.185606,-54.830823,CP,0.25,Gaia DR3 4923860051276772608
1290.01,TIC 417676622,5.3987355,3.127,352.0,2.25345,1192.0,335.249,5875.23,4.26474,1.26,291.03231,49.040213,KP,0.10339999943971634,Gaia DR3 2129550445852902656
1291.01,TIC 198186769,7.16199,7.668,800.0,5.05452,1649.0,1230.42,6229.0,4.0,1.81,245.818009,62.925121,PC,0.23000000417232513,Gaia DR3 1628902566468951296
1292.01,TIC 199688472,1.4412175,1.666,12927.0,17.0442,1626.0,1160.55,5672.9,4.13,1.46,253.14033,57.97415,FP,-0.07000000029802322,Gaia DR3 1430732122595894400
1293.01,TIC 202504234,1.6849938,0.916,990.0,3.76716,1198.0,342.918,5923.0,4.38,1.11,230.310094,63.565285,PC,-0.10000000149011612,Gaia DR3 1640813919530112512
1294.01,TIC 219015370,3.9152737,2.562,3350.0,9.43435,1170.0,311.498,5714.0,4.05,1.58,223.092641,70.476557,CP,0.28299999237060547,Gaia DR3 1695343683312903168
1295.01,TIC 219852584,3.1968838,3.7533697,7958.980656,14.9685779,1671.1249287,1843.1329908,6470.0,4.15,1.59715,256.672203,67.871503,CP,0.25999999046325684,Gaia DR3 1636690613486307840
1296.01,TIC 219854185,3.9443668,4.8652146,6732.488454,14.5727196,1461.6208264,1078.5986988,5494.0,3.93,1.75475,256.770639,70.238481,CP,0.4050000011920929,Gaia DR3 1650851223740149504
1298.01,TIC 237104103,4.5371361,4.042155,4199.7558754,9.8153513,1326.6264827,732.0077048,5731.0,4.1,1.48668,241.322901,70.19004,CP,0.3970000147819519,Gaia DR3 1647136729864424576
130.01,TIC 263003176,14.3392144,4.6064739,392.6346872,2.2963233,841.9410276,118.7538488,6295.7,4.438,1.1374201,12.546778,-83.743767,CP,-0.14000000059604645,Gaia DR3 4617759514501503616
1300.01,TIC 293687315,2.8716983,4.668,8568.0,18.1267,2281.0,4494.25,6840.0,4.05,1.91,216.523825,59.444274,KP,0.07999999821186066,Gaia DR3 1612165353793791488
1301.01,TIC 356867115,6.0964074,2.3632965,1142.4891745,2.5856853,737.3642914,69.8633506,4820.4,4.6,0.731699,275.862543,71.581748,CP,-0.02500000037252903,Gaia DR3 2266490873877571712
1302.01,TIC 441797803,5.6666168,3.604,9780.0,14.8589,1277.0,442.536,6530.0,4.23,1.47,264.378942,73.261193,PC,0.30334098557610817,Gaia DR3 1652365594850012288
1303.01,TIC 185405474,1.56029,2.751,1690.0,18.4825,3900.0,38412.5,6897.0,3.89,2.29,301.717674,45.499227,FP,0.3314723903476482,Gaia DR3 2082247668925653120
1304.01,TIC 186000935,8.8735214,4.059,1949.0,6.0401,1591.0,1064.98,5992.0,4.34,1.18,303.072972,44.495878,FP,0.0,Gaia DR3 2081198803552793856
1308.01,TIC 277014266,1.3797091,2.352,1320.0,22.2329,3626.0,28702.5,5924.0,3.68,2.67,306.425841,53.561615,FP,-0.19932924787838524,Gaia DR3 2184857972373671296
1310.01,TIC 294179389,2.6796,2.771,7590.0,11.8862,1492.0,823.434,5938.0,4.23,1.32,300.83864,53.29562,FP,0.18000000715255737,Gaia DR3 2089566018314273024
1312.01,TIC 405904232,11.0765063,4.692,4400.0,12.8076,1033.0,189.348,6460.0,4.0,1.86,301.562631,52.164181,FP,-0.05000000074505806,Gaia DR3 2089158924136160256
1316.01,TIC 15565627,3.80509,3.347,1280.0,8.57193,1644.0,1214.11,6555.5,3.83,2.35,307.016647,39.87713,FP,0.05999999865889549,Gaia DR3 2067316747689373696
1317.01,TIC 165523947,2.99041,3.952,1290.0,24.2511,4252.0,54264.3,8542.0,3.66,3.56,316.813885,40.167172,FP,-1.100000023841858,Gaia DR3 1968438354208257664
1319.01,TIC 167098530,0.890967,1.784,1100.0,2.89678,2099.0,3225.32,5159.2,4.5,0.87,318.627107,40.017017,FP,0.33000001311302185,Gaia DR3 1968243190891255936
132.01,TIC 89020549,2.1096805,2.1344043,1309.7297126,3.6396725,1284.923458,644.2138136,5673.0,4.55383,0.940806,338.399662,-43.436872,CP,0.20000000298023224,Gaia DR3 6520880040423258240
1325.01,TIC 274942910,1.0793011,2.196,1562.0,3.31116,2612.0,7736.05,4349.3,4.62,0.67,322.92657,41.797465,FP,-0.23999999463558197,Gaia DR3 1967144224716598016
133.01,TIC 219338557,8.1995368,2.1168277,903.3694431,1.9226211,577.2199136,26.2353114,4028.0,4.55902,0.650533,354.397374,-58.955078,PC,-0.47999998927116394,Gaia DR3 6489346046933733632
1333.01,TIC 395171208,4.7201912,4.416,6710.0,15.2105,1609.0,1112.85,6696.0,4.08,1.8,325.014536,48.406767,CP,0.3299658926619282,Gaia DR3 1978027916667478656
1337.01,TIC 160708862,3.3448312,3.322,13626.0,21.2012,2277.0,4468.21,9364.0,4.32,1.76,227.270329,-42.704966,KP,-0.5345763564109802,Gaia DR3 6003809889735481856
