,koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_smet,ExoplanetCandidate
283,3.78402867,1.9012,426.1,1.7,949.0,191.78,5196.0,4.593,0.775,0.04,1
284,5.15448142,3.228,697.5,2.94,964.0,204.1,5431.0,4.457,0.884,-0.14,1
285,33.80364366,11.4813,13494.0,20.7,745.0,72.71,5855.0,3.999,1.796,0.16,0
286,5.743469797,3.4412,1240.2,3.13,982.0,219.95,5897.0,4.531,0.891,-0.16,1
287,39.4759093,2.968,1012.6,4.06,577.0,26.13,6225.0,4.45,1.031,-0.12,1
288,19.974485239,4.23479,40293.0,26.56,700.0,56.84,6108.0,4.471,0.997,-0.08,0
289,3.166353562,3.3129,1473.4,3.82,1273.0,621.92,6007.0,4.47,0.998,0.02,1
290,23.899634407,3.81881,20953.0,44.04,652.0,42.8,6192.0,4.503,0.924,-0.38,0
291,3.388012244,2.6849,280.1,2.11,1315.0,705.93,5553.0,4.221,1.25,0.16,1
292,5.83909761,3.1915,273.6,2.06,1097.0,341.48,5553.0,4.221,1.25,0.16,1
293,1.620467654,2.1888,159.6,1.57,1681.0,1893.42,5553.0,4.221,1.25,0.16,1
294,10.6816951,3.605,307.8,2.3,897.0,152.75,5553.0,4.221,1.25,0.16,1
295,6.104849417,4.6912,2090.3,3.18,784.0,89.25,5085.0,4.584,0.712,-0.36,1
296,3.578780566,2.91089,11382.0,10.43,1145.0,406.6,5524.0,4.421,0.994,0.2,1
297,3.187067566,3.119,1037.4,23.88,1079.0,319.76,5450.0,4.552,0.811,-0.14,0
298,5.826657508,2.9183,1539.1,4.09,1013.0,248.57,5561.0,4.362,1.06,0.16,1
299,12.41216347,3.739,611.3,2.58,787.0,90.65,5561.0,4.362,1.06,0.16,1
300,18.74649011,3.895,796.8,3.05,686.0,52.38,5561.0,4.362,1.06,0.16,1
301,20.86021229,5.1937,1910.5,5.5,781.0,87.76,6035.0,4.22,1.257,-0.28,1
302,42.63427848,6.1998,1719.3,5.22,615.0,33.82,6035.0,4.22,1.257,-0.28,1
303,87.6476068,8.871,1009.6,4.0,484.0,12.94,6035.0,4.22,1.257,-0.28,1
304,9.61731426,3.8692,234.0,1.94,1010.0,246.13,6035.0,4.22,1.257,-0.28,1
305,9.467821474,2.4327,2237.0,2.13,407.0,6.47,3582.0,4.807,0.458,0.18,1
306,0.893040969,1.0981,741.7,1.24,893.0,151.14,3582.0,4.807,0.458,0.18,1
307,4.942783419,3.25346,11145.0,10.62,1008.0,244.42,5514.0,4.459,0.978,0.36,1
308,20.83426731,4.0454,988.4,2.74,595.0,29.62,5537.0,4.549,0.88,0.21,1
309,9.94602357,3.3862,994.5,3.12,807.0,100.34,5344.0,4.365,1.013,0.16,1
310,1.04562195,1.8955,213.0,1.45,1710.0,2031.84,5344.0,4.365,1.013,0.16,1
311,5.71462396,2.336,297.8,1.78,971.0,210.16,5344.0,4.365,1.013,0.16,1
312,102.9641952,15.735,1896.7,39.0,797.0,95.4,5047.0,3.066,7.119,0.07,0
313,8.14515981,5.073,446.8,3.43,1050.0,287.91,5896.0,4.197,1.24,-0.36,1
314,18.9985279,4.529,430.7,43.17,792.0,93.03,5896.0,4.197,1.24,-0.36,1
315,4.24439049,3.282,174.0,2.07,1305.0,686.99,5896.0,4.197,1.24,-0.36,1
316,90.1240507,11.649,3020.3,7.12,485.0,13.09,6520.0,4.375,1.215,0.07,1
317,28.5742692,4.9427,824.9,2.32,538.0,19.83,5551.0,4.508,0.812,-0.42,1
318,856.672115,23.144,858.1,3.87,242.0,0.81,6449.0,4.232,1.309,-0.32,1
319,0.689210173,1.6169,195.0,1.32,1943.0,3362.71,5630.0,4.505,0.954,0.36,1
320,7.34373964,1.1784,574.4,1.84,839.0,117.5,5757.0,4.597,0.762,-0.5,1
321,0.445277068,3.539,186.7,35.74,2562.0,10177.11,6167.0,4.444,1.064,0.07,0
322,0.379463865,0.86896,1973.3,59.56,3000.0,19256.81,5075.0,3.892,1.783,-0.06,0
323,9.88047978,2.78458,18541.0,23.6,860.0,129.45,6113.0,4.512,0.917,-0.3,0
324,4.6484156,38.1939,128.4,5.06,2259.0,6152.88,6980.0,3.577,3.482,-0.42,0
325,17.512014768,1.8248,4511.7,13.66,804.0,98.77,6224.0,4.33,1.132,-0.26,0
326,3.9886021,1.7376,673.5,34.39,3145.0,23135.72,4813.0,2.472,13.652,-0.22,1
327,0.533059312,1.8621,1495.8,133.56,5862.0,277887.7,8523.0,3.559,4.051,-0.5,1
328,0.525154153,2.1441,747.5,23.61,2073.0,4391.51,5582.0,4.497,0.846,-0.3,0
329,1.303861044,4.0541,598.2,27.85,1610.0,1595.19,5758.0,4.475,0.902,-0.24,0
331,2.55549176,9.083,113.8,23.35,1312.0,701.68,5948.0,4.508,0.901,-0.26,0
332,2.947376671,2.0911,433.2,403.59,2404.0,7903.84,8090.0,4.002,2.234,-0.14,0
333,224.7789355,11.1899,3487.5,7.67,333.0,2.92,5873.0,4.293,1.235,0.18,1
334,0.890110752,0.8774,321.5,1.25,1372.0,838.42,4768.0,4.628,0.711,0.21,0
335,5.76573396,2.924,248.0,7.47,1964.0,3518.78,5772.0,3.364,4.434,-0.48,0
336,7.42608123,3.6379,443.3,2.47,1037.0,273.78,6049.0,4.353,1.176,0.16,1
337,15.9868932,4.158,178.5,1.62,803.0,98.51,6049.0,4.353,1.176,0.16,1
338,0.73094589,4.32,250.2,17.12,1922.0,3248.17,5901.0,4.553,0.848,-0.3,0
339,18.92537246,3.9835,640.9,13.92,1171.0,443.58,4941.0,3.317,4.885,0.4,1
340,0.933749106,4.256,186.2,3.22,2863.0,15822.49,6215.0,3.849,2.188,-0.24,0
341,2.037440623,3.442,118.6,1.19,1572.0,1448.05,6253.0,4.415,1.015,-0.4,0
342,129995.7784,9.408,1474.9,2.99,25.0,0.0,4500.0,4.572,0.726,0.2,1
343,31.5925809,13.566,145.1,1.78,688.0,53.09,5676.0,4.1,1.487,0.1,1
344,17.157236,11.284,110.4,1.55,844.0,119.87,5676.0,4.1,1.487,0.1,1
345,1.97376085,1.82542,30222.0,8.78,753.0,76.1,3807.0,4.762,0.503,-0.06,1
346,13.118962443,4.3045,372.2,8.25,1768.0,2310.43,7221.0,3.488,4.24,-0.18,1
347,4.618767792,5.9957,4399.1,7.48,1170.0,442.78,6013.0,4.381,1.033,-0.3,0
348,7.82187328,3.8417,42.2,2.78,2101.0,4601.71,7221.0,3.488,4.24,-0.18,1
349,53.5057611,10.5616,195.6,2.52,675.0,49.16,6247.0,4.016,1.762,-0.12,1
350,2.785821236,3.5599,68.9,1.69,1784.0,2388.98,6202.0,4.026,1.733,-0.1,1
351,52.56901867,6.7507,26900.0,78.54,737.0,69.62,7240.0,4.178,1.717,0.21,0
352,3.411758679,3.158,570.6,14.71,684.0,51.85,3995.0,4.71,0.561,-0.1,0
353,0.525426427,1.0801,324.6,1.45,2069.0,4349.62,5791.0,4.575,0.802,-0.38,0
354,1.269091415,1.4647,340.9,1.41,1331.0,740.47,5041.0,4.576,0.766,0.02,1
355,2.853133997,1.465,277.1,1.36,1016.0,251.77,5041.0,4.576,0.766,0.02,1
356,6.79685353,3.1702,393.1,2.01,985.0,222.91,6061.0,4.486,0.97,-0.1,1
357,8.667822346,4.9658,2121.9,67.37,1303.0,681.39,6266.0,3.923,1.889,-0.44,0
358,1.475323222,2.3155,154.9,5.88,2740.0,13331.51,4941.0,3.317,4.885,0.4,1
359,4.15246118,2.5755,223.4,7.62,1941.0,3354.56,4941.0,3.317,4.885,0.4,1
361,8.7348852,4.49,270.7,1.59,890.0,148.62,5982.0,4.493,0.96,-0.04,1
362,10.26547688,3.733,399.6,1.81,770.0,83.13,5699.0,4.553,0.853,-0.1,0
363,13.4471791,3.0454,1428.2,5.24,848.0,122.34,6276.0,4.405,1.041,-0.32,1
364,3.305577989,2.5903,17971.0,25.89,1027.0,263.55,5534.0,4.629,0.707,-0.58,0
365,4.800653901,9.0419,15304.0,16.91,1347.0,778.45,6715.0,4.347,1.241,-0.1,0
366,15.06649901,5.9885,36348.0,56.44,932.0,177.96,5751.0,4.028,1.626,-0.04,0
367,34.82008158,11.1711,18848.0,11.36,459.0,10.49,5114.0,4.522,0.784,-0.16,0
368,0.651784374,2.0141,2779.3,33.65,2090.0,4500.59,5555.0,4.375,1.061,0.26,0
369,1.353771892,7.012,1349.1,430.99,4903.0,136609.48,4283.0,2.012,15.76,0.0,0
370,18.95491633,24.249,867.5,71.39,1139.0,397.48,6362.0,3.761,2.534,-0.28,0
371,4.348866254,3.2797,625.6,2436.69,6421.0,401588.95,3598.0,0.65,101.451,0.0,0
372,47.93094546,2.6897,2144.4,68.02,905.0,158.41,8214.0,4.104,1.938,-0.18,0
373,3.99751422,3.686,32.8,2.98,2203.0,5563.95,5066.0,3.122,5.324,-0.33,0
374,1.592633181,5.5605,633.1,1.56,1053.0,290.51,4506.0,4.626,0.651,-0.2,0
375,67.5923754,12.249,4158.1,12.1,588.0,28.2,6038.0,4.082,1.744,0.34,1
376,17.02902786,4.645,568.9,2.54,755.0,76.66,5839.0,4.327,1.067,-0.28,1
377,6.84619236,3.529,246.8,1.67,1022.0,258.41,5839.0,4.327,1.067,-0.28,1
378,67.8321638,7.358,507.8,2.39,476.0,12.14,5839.0,4.327,1.067,-0.28,1
379,43.1312147,3.198,447.8,2.39,554.0,22.21,5839.0,4.327,1.067,-0.28,1
380,1.224866441,1.7086,196.0,1.54,1741.0,2174.33,5553.0,4.32,1.107,0.14,1
381,37.8102649,8.733,570.3,2.33,566.0,24.27,6085.0,4.451,0.973,-0.28,1
382,25.93406406,4.6142,414.5,2.48,695.0,55.1,5952.0,4.287,1.225,0.06,1
383,83.4463485,6.536,503.0,2.73,471.0,11.59,5952.0,4.287,1.225,0.06,1
384,7.04710032,2.926,400.9,25.2,986.0,223.84,5766.0,4.363,1.068,0.0,0
385,12.99204853,6.0175,270.6,2.03,866.0,132.94,5765.0,4.236,1.242,0.0,1
386,11.11620211,4.211,4843.9,8.96,853.0,125.21,6122.0,4.471,0.996,-0.1,0
387,1.922861499,3.5734,1916.2,5.09,1392.0,884.12,5778.0,4.531,0.911,0.07,0
388,0.635445336,1.8592,2547.4,19.0,1177.0,451.42,3920.0,4.7,0.55,-0.1,0
389,1.665784138,1.8946,2006.2,97.27,2636.0,11424.49,6261.0,3.686,2.789,-0.34,0
390,55.6639167,23.546,3414.4,34.14,434.0,8.38,5587.0,4.528,0.853,-0.12,0
391,52.09081627,8.6388,2894.1,7.14,592.0,29.07,6198.0,4.237,1.324,-0.04,1
392,7.1548608,7.694,780.4,7.41,1482.0,1141.57,7443.0,4.166,1.739,0.07,0
393,4.28746668,1.5693,790.1,2.29,942.0,186.31,5296.0,4.576,0.815,0.12,1
394,2.002779769,2.231,260.5,1.42,1311.0,696.4,5346.0,4.44,0.892,-0.1,0
395,8.18739443,3.0472,517.6,1.92,782.0,88.36,5251.0,4.494,0.849,0.0,1
396,76.0498163,7.158,445.9,1.75,372.0,4.53,5251.0,4.494,0.849,0.0,1
397,3.341799486,2.9254,178.2,1.67,1356.0,798.41,5873.0,4.293,1.235,0.18,1
398,3.3226948,3.568,78.7,15.33,3859.0,52428.3,5234.0,2.41,16.959,-1.0,0
399,36.97708808,4.737,1269.9,38.6,602.0,31.08,5589.0,4.193,1.239,-0.1,0
400,1.851409163,10.232,232.5,20.42,2154.0,5090.14,7117.0,4.176,1.469,-0.6,0
401,1.303859704,2.8239,36.7,0.98,2393.0,7759.2,6802.0,4.103,1.521,-0.68,0
402,145.5624926,5.4126,2931.6,40.15,387.0,5.33,6148.0,4.346,1.095,-0.3,0
403,3.749105745,1.9826,182.6,1.68,1160.0,428.25,5751.0,4.447,0.983,0.06,1
404,11.08956602,6.2877,148.1,3.51,1422.0,965.62,6353.0,3.698,2.867,-0.1,1
405,7.37290344,2.172,205.2,2.67,1004.0,240.11,5973.0,4.371,1.07,-0.14,1
406,7.24476126,2.3145,58.0,0.65,837.0,116.02,5370.0,4.494,0.874,0.04,0
407,119.0624882,3.1188,5372.3,10.4,366.0,4.26,5697.0,4.392,0.92,-0.52,1
408,8.70798309,2.4904,1419.6,2.01,543.0,20.59,4362.0,4.722,0.554,-0.5,1
409,14.8623076,3.161,840.0,1.57,454.0,10.08,4362.0,4.722,0.554,-0.5,1
410,4.17634276,2.335,531.5,1.23,694.0,54.8,4362.0,4.722,0.554,-0.5,1
411,27.40229859,6.8491,747.5,3.63,734.0,68.46,6198.0,4.237,1.324,-0.04,1
412,3.179267286,1.0246,200.9,1.21,1101.0,347.01,5511.0,4.554,0.857,0.1,1
413,10.38122447,2.715,801.5,2.18,672.0,48.37,5095.0,4.566,0.78,0.02,1
414,24.5709023,3.587,764.2,2.82,505.0,15.33,5095.0,4.566,0.78,0.02,1
415,81.221876,4.1135,9883.0,16.59,385.0,5.2,5619.0,4.536,0.874,0.02,0
416,0.817026268,2.0799,1145.5,2.92,1784.0,2386.13,5619.0,4.536,0.874,0.02,0
417,3.024092505,2.8021,7765.0,12.14,1489.0,1162.54,6063.0,4.261,1.358,0.34,1
418,5.670155713,0.9361,536.7,5.85,341.0,3.21,3337.0,5.126,0.183,-0.46,0
419,1.022678654,1.3712,129.2,1.14,1734.0,2138.47,5366.0,4.363,1.02,0.16,1
420,12.10968709,6.3461,284.7,2.98,1005.0,240.8,6021.0,4.093,1.458,-0.34,1
421,4.75796103,4.66,124.5,1.7,1372.0,835.65,6021.0,4.093,1.458,-0.34,1
422,20.4972755,8.536,242.9,2.96,843.0,119.42,6021.0,4.093,1.458,-0.34,1
423,13.55480534,2.288,48.3,0.62,679.0,50.41,5370.0,4.494,0.874,0.04,0
424,29.74454668,23.2842,66894.0,20.06,455.0,10.1,4889.0,4.569,0.788,0.3,0
425,14.15402428,4.47001,61625.0,53.25,777.0,86.13,5850.0,4.404,1.037,0.0,0
426,0.844786082,3.5289,2468.5,35.27,1864.0,2846.03,5705.0,4.452,0.915,-0.24,0
427,0.848483947,1.4451,1907.4,32.11,1908.0,3117.82,5941.0,4.504,0.936,-0.08,0
428,11.99097576,5.7401,2124.3,37.47,880.0,141.63,6110.0,4.352,1.072,-0.36,0
429,53.5292702,5.668,1086.1,2.28,348.0,3.48,4736.0,4.624,0.708,0.12,1
430,0.393726813,2.95,564.6,24.17,2705.0,12661.53,6277.0,4.449,1.031,-0.18,0
431,2.757584622,0.9267,563.1,1.01,615.0,33.79,3683.0,4.84,0.424,-0.22,1
432,0.928310036,1.1899,376.2,1.16,1115.0,365.72,4109.0,4.672,0.602,-0.02,1
433,13.48457668,5.0197,653.5,3.39,929.0,176.29,6198.0,4.237,1.324,-0.04,1
434,31.8841473,6.122,910.0,3.7,563.0,23.82,5779.0,4.477,0.974,0.14,1
435,16.15811112,6.049,2319.8,86.13,660.0,44.83,5619.0,4.536,0.874,0.02,1
436,67.69213907,51.349,25457.0,175.98,1173.0,448.21,5355.0,2.754,10.703,-0.5,0
437,12.06222962,2.0584,300.2,1.62,750.0,74.8,5547.0,4.451,0.933,0.0,1
438,9.93146307,5.678,398.6,2.41,931.0,177.83,5782.0,4.28,1.22,0.16,1
439,21.85362905,3.439,355.6,1.75,618.0,34.57,5830.0,4.54,0.876,-0.14,1
440,8.19345065,5.234,115.4,1.74,1144.0,405.75,6021.0,4.093,1.458,-0.34,1
441,19.97867,10.168,944.3,6.85,1351.0,788.02,9651.0,4.229,1.895,0.07,0
442,41.8059544,6.057,434.4,2.02,533.0,19.02,5907.0,4.445,0.973,-0.16,1
443,15.45158184,2.406,85.3,2.02,1285.0,643.83,7839.0,4.08,2.069,0.21,0
444,89.698168533,5.5418,273110.0,102.08,554.0,22.33,6214.0,4.021,1.583,-0.58,0
445,1.187352427,4.999,20703.0,67.35,2251.0,6067.3,6424.0,4.186,1.489,-0.06,0
446,3.012476582,3.1424,1138.5,65.25,2371.0,7471.65,8601.0,4.137,2.031,0.21,0
447,4.77800306,2.7361,473.0,1.85,932.0,177.79,5192.0,4.489,0.873,0.18,1
448,7.814839231,3.0122,2010.3,5.33,903.0,156.74,5887.0,4.499,0.931,-0.08,0
449,29.7452499,22.695,778.9,3.6,557.0,22.74,5334.0,4.372,1.004,0.16,0
450,5.32667299,3.4045,611.4,2.26,1007.0,242.97,5831.0,4.517,0.921,0.0,1
451,0.741057213,1.05299,1996.3,26.67,1730.0,2128.29,5496.0,4.592,0.776,-0.24,0
452,2.988085455,3.68,802.8,21.81,1101.0,348.05,5497.0,4.577,0.809,-0.1,0
453,2.783883492,2.4546,903.9,67.17,1934.0,3304.55,6028.0,3.835,2.147,-0.32,0
454,0.393727296,3.02,903.5,23.05,2216.0,5746.51,5628.0,4.575,0.808,-0.22,0
455,8.17242644,3.902,864.3,3.29,858.0,127.95,5705.0,4.499,0.905,-0.06,1
456,1295.362215,28.297,8708.0,57.82,169.0,0.19,5609.0,4.346,1.048,-0.04,1
457,13.0607936,3.215,236.6,1.45,734.0,68.66,5830.0,4.54,0.876,-0.14,1
458,4.2989201,2.747,237.6,2.12,1046.0,283.62,5300.0,4.385,0.986,0.18,1
459,25.9518461,14.581,1058.5,22.32,521.0,17.37,5372.0,4.584,0.796,-0.06,0
460,25.9518536,14.755,2017.9,24.6,494.0,14.09,5198.0,4.604,0.742,-0.18,0
461,5.68628739,17.573,5559.7,4.5,1059.0,297.81,6052.0,4.442,0.956,-0.4,0
462,15.663886949,2.4775,5144.4,27.36,1060.0,298.77,5996.0,3.901,2.221,0.24,0
463,4.020628573,4.4085,20901.0,16.94,1232.0,543.92,6210.0,4.45,1.033,-0.1,0
464,5.714817603,3.14126,12295.0,9.29,943.0,187.27,5695.0,4.526,0.842,-0.28,1
465,185.02288222,4.87326,43547.0,49.82,379.0,4.89,6025.0,4.237,1.367,0.16,0
466,2.897432135,3.1793,1223.7,14.35,2170.0,5240.0,5970.0,3.619,2.994,-0.42,0
467,8.70420525,2.9385,1074.9,2.86,748.0,74.13,5074.0,4.474,0.863,0.16,1
468,8.1280933,3.727,224.1,1.39,875.0,138.51,5831.0,4.517,0.921,0.0,1
469,2.83668931,3.031,166.1,1.19,1242.0,562.48,5831.0,4.517,0.921,0.0,1
470,0.974868896,1.6191,197.6,1.16,1612.0,1605.87,5487.0,4.563,0.832,0.0,1
471,4.89721006,1.812,274.4,1.48,904.0,157.93,5093.0,4.483,0.847,0.08,1
472,2.757794163,2.7644,39043.0,20.05,1231.0,542.43,5747.0,4.514,0.891,-0.1,0
473,1.914158508,3.2917,7829.2,13.63,1646.0,1730.47,6289.0,4.407,1.118,0.02,0
474,3.98216698,2.396,381.3,3.32,1374.0,842.48,5570.0,4.066,1.548,0.16,0
475,0.643794198,1.5662,456.7,19.51,2011.0,3852.91,5958.0,4.561,0.83,-0.42,0
476,16.08832318,5.731,597.8,3.42,875.0,138.64,6157.0,4.224,1.33,-0.08,1
477,10.30067919,4.885,271.8,2.2,1015.0,251.55,6157.0,4.224,1.33,-0.08,1
478,35.6757453,7.381,471.2,3.02,671.0,47.96,6157.0,4.224,1.33,-0.08,1
480,161.78832712,5.31,87750.0,36.14,375.0,4.68,6018.0,4.327,1.212,0.18,0
481,16.56806842,4.2647,1331.4,2.54,548.0,21.27,4987.0,4.602,0.716,-0.18,1
482,47.3329299,2.708,931.5,2.18,386.0,5.25,4987.0,4.602,0.716,-0.18,1
483,0.856895349,1.3078,82.2,0.82,1881.0,2960.82,6021.0,4.537,0.873,-0.34,0
484,40.8065333,13.135,313.9,3.71,772.0,83.75,6207.0,3.963,2.097,0.24,1
485,2.46697039,1.6345,308.7,1.56,1139.0,398.42,5074.0,4.474,0.863,0.16,1
486,2.624234833,1.3874,2607.0,5.11,1164.0,434.31,5340.0,4.514,0.899,0.36,1
487,6.61836309,3.6813,549.1,2.98,1066.0,304.65,5529.0,4.19,1.294,0.16,1
488,107.7214092,8.042,1396.2,4.75,421.0,7.39,5529.0,4.19,1.294,0.16,1
489,92.77779,6.64,359.0,1.92,410.0,6.7,5888.0,4.444,1.019,0.1,1
490,5.251916208,4.9095,10624.0,37.15,952.0,194.17,5542.0,4.52,0.872,0.0,0
491,9.673958488,3.2641,952.7,2.63,736.0,69.42,5192.0,4.489,0.873,0.18,1
492,100.3039228,8.702,5450.0,29.55,313.0,2.26,5055.0,4.566,0.772,0.0,0
494,0.986620248,3.9722,1345.8,43.98,2308.0,6719.67,6243.0,4.176,1.385,-0.26,0
496,14.12847677,3.685,628.7,2.73,739.0,70.5,5779.0,4.477,0.974,0.14,1
497,48.6478543,5.464,641.8,4.14,489.0,13.57,5779.0,4.477,0.974,0.14,1
498,8.39842977,6.344,340.1,2.0,984.0,221.66,6309.0,4.441,1.044,-0.18,1
499,8.63847391,5.4566,395.9,5.99,1419.0,958.35,5684.0,3.657,3.046,0.2,1
500,422.917678,31.274,1367.7,5.89,292.0,1.73,5796.0,4.12,1.444,-0.02,1
501,140.10765,18.503,266.8,3.42,511.0,16.17,6207.0,3.963,2.097,0.24,1
502,3.4815917,1.8069,135.2,1.17,1156.0,421.61,5405.0,4.374,1.022,0.21,1
503,8.360616221,7.5385,28066.0,40.35,1263.0,601.6,5463.0,3.79,2.445,0.34,0
504,1.838514968,2.7391,2721.7,4.86,1426.0,974.1,5751.0,4.508,0.94,0.14,0
505,35.61760233,8.4559,4634.9,5.17,456.0,10.19,5123.0,4.523,0.779,-0.2,1
506,1.09206833,1.8596,219.2,1.29,1611.0,1588.89,5639.0,4.551,0.859,-0.02,0
507,10.12805158,3.517,477.4,1.95,767.0,81.77,5676.0,4.548,0.82,-0.3,1
508,1.613001111,2.394,104.1,1.25,1680.0,1878.1,5580.0,4.223,1.205,-0.04,0
509,3.770551475,3.8077,12440.0,12.05,1302.0,679.75,6322.0,4.426,1.075,-0.12,1
510,1.343767797,1.9405,4702.6,18.66,2654.0,11675.38,6324.0,3.8,2.312,-0.4,0
511,29.12436474,3.4209,6496.0,15.25,356.0,3.81,4457.0,4.767,0.481,-1.48,0
512,31.82814583,2.917,4456.8,35.8,564.0,23.97,5908.0,4.507,0.92,-0.12,0
513,3.629442796,5.63,426.6,3.28,1434.0,1001.35,6506.0,4.336,1.217,-0.14,0
514,0.553261874,0.8875,1038.1,97.36,3689.0,43709.08,5679.0,3.565,3.142,-0.58,0
515,5.72812616,2.0295,643.4,1.38,569.0,24.74,3968.0,4.714,0.548,-0.14,1
516,3.75574267,2.2911,417.4,1.58,977.0,215.46,5311.0,4.588,0.788,-0.04,1
517,7.44042933,2.991,547.3,2.74,883.0,144.12,5815.0,4.54,0.877,-0.12,0
518,6.581477136,3.0896,2318.9,4.56,881.0,142.63,5188.0,4.4,0.973,0.32,1
519,24.669192732,7.03515,7382.3,77.76,1485.0,1150.61,5313.0,2.936,9.327,0.56,1
520,2.382652873,1.8888,705.4,2.74,1237.0,553.53,5188.0,4.4,0.973,0.32,1
521,24.66461416,2.8579,2398.8,5.34,567.0,24.53,5188.0,4.4,0.973,0.32,1
522,11.51517167,2.006,1357.4,2.9,657.0,43.96,5177.0,4.59,0.798,0.21,1
523,7.641567589,3.41018,2269.7,4.91,899.0,154.25,5356.0,4.338,1.055,0.2,1
524,30.6113932,3.576,3472.0,19.68,317.0,2.38,3900.0,4.727,0.534,-0.1,0
525,7.40742502,3.675,442.0,2.01,938.0,183.15,5922.0,4.474,0.961,-0.08,1
526,569.934135,4.1904,18904.0,38.98,296.0,1.81,5367.0,3.783,2.057,-0.46,0
527,5.09246539,3.659,254.0,1.17,844.0,119.7,5037.0,4.547,0.751,-0.2,0
529,1.103971357,0.926,317.9,1.37,1471.0,1109.79,5409.0,4.609,0.746,-0.3,0
530,10.916108342,3.6496,1479.0,3.93,758.0,78.19,5575.0,4.521,0.932,0.36,1
531,3.353732008,1.4598,1264.7,1.65,615.0,33.76,3789.0,4.781,0.46,-0.34,1
532,6.877446033,1.3692,1632.3,2.05,484.0,12.95,3789.0,4.781,0.46,-0.34,1
533,28.46464804,2.6657,1629.8,1.87,301.0,1.95,3789.0,4.781,0.46,-0.34,1
534,0.293630085,2.3857,2017.7,26.35,2503.0,9283.34,5665.0,4.554,0.843,-0.12,0
535,42.89645024,5.6897,555.3,2.0,448.0,9.54,5192.0,4.489,0.873,0.18,1
536,2.44199803,2.759,251.7,1.44,1282.0,638.05,5970.0,4.564,0.796,-0.66,0
537,30.5872153,5.3698,464.8,2.32,621.0,35.08,5944.0,4.38,1.082,0.0,1
538,7.09712124,2.1059,369.5,0.74,425.0,7.73,3569.0,4.861,0.389,-0.16,1
539,2.6827683,2.957,79.8,1.19,1551.0,1366.57,6180.0,4.262,1.223,-0.28,0
540,3.601465336,2.2753,777.7,2.31,996.0,232.65,5052.0,4.48,0.855,0.16,1
541,3.108251172,2.5048,1867.7,4.43,1096.0,340.69,5330.0,4.495,0.847,-0.08,0
542,25.8474958,5.985,537.4,2.4,672.0,48.23,6297.0,4.448,1.031,-0.2,1
543,40.715561,6.894,680.9,2.7,578.0,26.34,6297.0,4.448,1.031,-0.2,1
544,20.42720701,3.447,1273.0,4.42,674.0,48.72,6014.0,4.494,0.958,-0.08,0
545,6.198273591,7.53837,47303.0,19.81,985.0,222.23,6038.0,4.524,0.898,-0.28,0
546,1.023471798,2.3499,861.4,3.78,1727.0,2103.09,5741.0,4.491,0.893,-0.2,0
547,0.51872711,1.252,714.1,19.07,1965.0,3537.27,5572.0,4.597,0.762,-0.36,0
548,17.31711739,3.1518,1473.0,2.04,454.0,10.07,4719.0,4.753,0.502,-1.7,1
549,9.42889884,4.4481,565.4,4.39,1163.0,432.9,5897.0,3.98,1.86,0.16,1
550,1.096583368,2.1188,308.5,1.35,1474.0,1119.9,5222.0,4.528,0.763,-0.36,0
551,9.95639775,5.615,510.5,28.15,905.0,158.42,6161.0,4.454,1.053,0.07,1
552,6.50327035,2.591,418.3,1.67,804.0,98.81,4999.0,4.49,0.843,0.18,1
553,4.09667624,2.19,302.3,1.42,938.0,182.9,4999.0,4.49,0.843,0.18,1
554,1.196548464,1.2592,224.6,1.25,1414.0,945.12,4999.0,4.49,0.843,0.18,1
555,11.47609015,5.046,182.3,2.07,984.0,221.34,6071.0,4.202,1.41,0.1,1
556,25.2630467,6.22,125.5,1.71,756.0,77.24,6071.0,4.202,1.41,0.1,1
558,0.677374687,1.8361,76.7,0.9,2099.0,4572.56,5718.0,4.395,1.037,0.08,1
559,10.43547031,3.4167,210.2,1.22,759.0,78.35,5528.0,4.499,0.853,-0.2,1
560,7.41084314,3.245,124.1,0.94,850.0,123.4,5528.0,4.499,0.853,-0.2,1
561,28.59914031,3.6567,1585.1,1.83,298.0,1.87,3755.0,4.781,0.461,-0.26,1
562,24.58716355,3.984,907.5,2.37,530.0,18.72,5474.0,4.605,0.749,-0.34,1
563,34.193600311,5.41382,13715.0,21.95,778.0,86.74,6129.0,3.991,1.786,-0.14,0
564,12.53248222,4.0168,1145.9,3.24,775.0,85.15,5997.0,4.522,0.904,-0.22,1
565,31.201692472,2.15663,34514.0,8.31,286.0,1.59,3748.0,4.796,0.449,-0.3,1
566,13.19720694,3.4872,2141.4,4.18,642.0,40.03,4954.0,4.462,0.885,0.44,1
567,14.85890852,3.5252,3269.0,5.94,720.0,63.52,5356.0,4.338,1.055,0.2,1
568,4.08897299,3.585,157.9,2.36,1537.0,1317.96,5897.0,3.98,1.86,0.16,1
569,2.866680334,1.1264,712.4,2.93,1045.0,282.64,5238.0,4.598,0.764,-0.1,0
570,17.44486016,4.445,826.9,3.24,679.0,50.32,5568.0,4.413,0.966,-0.04,1
571,8.30697421,2.76,158.7,37.99,1246.0,570.93,5300.0,3.69,2.124,-0.76,0
573,7.33685101,3.548,325.8,1.52,875.0,138.46,5795.0,4.554,0.848,-0.2,1
