toi,tid,tfopwg_disp,ra,dec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,gaia_id,SOURCE_ID,phot_g_mean_mag,mh_gspphot,teff_gspphot,logg_gspphot,azero_gspphot,ebpminrp_gspphot,ag_gspphot,mg_gspphot,libname_gspphot,alphafe_gspspec,mh_gspspec,fem_gspspec,flags_gspspec,radius_flame,lum_flame,mass_flame,age_flame,r_med_geo,r_lo_geo,r_hi_geo,calibrated_gspphot,calibrated gspspec,metallicity,source_of_met,Prediction,multi_pl,spectral_type
6571.01,TIC 243550555,PC,206.394609,-42.826302,5229.226209999993,11.5379235,3.661,1405.0,3.827,90.3933,859.0,5835.0,4.45,1.01,6111977434188400000,6.1119774341884e+18,11.395124,-0.1182,5706.4717,4.3868,0.0545,0.0244,0.0456,4.7221,MARCS,0.17,-0.0,,00000011000009999999999999999999999999999,1.007313,0.9740857,0.9689256,6.566407,213.82013,212.96063,214.60657,0.1332460961396758,-0.0,-0.1158338086337224,a_spec,1,0,G
6581.01,TIC 94012094,PC,176.397049,-50.56653,5225.2813909999095,4.9156665,2.561,2218.0,5.59825,197.609,1044.0,5656.0,4.28,1.2,5370025067925857920,5.370025067925858e+18,11.897902,0.1111,5573.663,4.2424,0.0977,0.043,0.0809,4.4101,MARCS,-0.0,0.38,,00000010000009999999900999999999999999999,1.215556,1.2836826,0.9152205,,305.07193,303.81277,306.3266,0.4296008896379641,0.38,0.38,a_spec,1,0,G
6586.01,TIC 363259409,PC,147.396642,-63.494029,5234.268244999927,5.0953453,5.025,5956.0,12.0431,1011.51,1571.0,6269.0,3.79,2.34,5249836180589301248,5.249836180589302e+18,12.553377,,,,,,,,,-0.18,0.34,,00000020000009999999999999999999999999999,,,,,873.5227,866.31085,882.45264,,0.34,0.4459485720497031,a_spec,1,0,F
659.01,TIC 48476908,PC,150.153861,-34.681446,5197.273213999812,4.7192771,1.594,2856.0,9.68968,515.984,1327.0,5990.0,4.00966,1.42,5434682330226436736,5.434682330226437e+18,10.63798,-0.7998,5860.6885,4.1418,0.0009,0.0004,0.0007,3.6944,MARCS,,,,,1.5397696,2.5201652,1.0746387,7.8054495,244.26443,243.13774,245.1118,-0.6796349989002631,,-0.6796349989002631,cal_phot,1,0,G
6596.01,TIC 306249066,PC,166.728463,-54.738876,5226.058585000224,26.1622122,3.631,6329.0,10.1227,44.9857,721.0,6139.0,4.39,1.14,5347191819205627648,5.347191819205628e+18,10.92888,-0.2015,5923.2637,4.257,0.0142,0.0065,0.012,4.1845,MARCS,0.1,0.14,0.03,00000000000009999999900999901999999999999,1.1938338,1.582501,1.0453752,6.364701,224.12102,223.23723,224.99524,0.1372990390139743,0.14,0.17,f_spec,1,0,F
6599.01,TIC 166145361,PC,205.923928,-40.041874,5208.770754999947,2.2059167,0.9395169,2594.7383621,1.0369208,9.6425737,449.4361398,3087.0,5.07767,0.202097,6113324752547911040,6.113324752547911e+18,13.372674,-0.1311,3021.9536,5.0586,0.0003,0.0001,0.0002,12.1846,MARCS,,,,,0.21157397,0.0033662019,,,16.973316,16.967445,16.980917,-1.9091796407031367,,-1.9091796407031367,cal_phot,1,0,M
660.01,TIC 53189332,KP,166.429628,-5.079485,3711.650777999777,9.2897006,5.3589155,6241.2619064,11.4812614,327.8306693,1085.2558727,6055.0,4.22795,1.41549,3788394461991295488,3.788394461991296e+18,11.362317,-0.1712,6015.5444,4.1875,0.0006,0.0003,0.0005,3.6242,MARCS,-0.01,0.23,-0.03,00000010000009999999900999901999999999999,1.4872313,2.6096008,1.140562,5.653431,354.3066,351.70374,356.463,-0.1058532247382904,0.23,0.2,f_spec,1,0,F
6600.01,TIC 325647810,PC,187.441996,-69.651839,5258.633256999776,3.8030207,2.537,2103.0,4.18884,221.979,1075.0,5035.0,4.35,1.01,5855554937320535424,5.855554937320535e+18,11.645893,0.2944,5118.8877,4.4446,0.2092,0.0878,0.1672,5.2762,MARCS,-0.04,0.42,,00000000000009999999900999999999999999999,0.98618037,0.60013086,,,173.96126,173.65695,174.25983,0.3090813716031661,0.42,0.4450910770590521,a_spec,1,0,K
661.01,TIC 53735810,KP,158.22503,-34.989907,3711.1704919999465,4.0860495,4.5420607,7083.7091188,13.0323437,1434.7738788,1569.6962289,6580.0,4.0663,1.47741,5444147952811517696,5.444147952811518e+18,11.588525,,,,,,,,,0.54,-0.76,,00000020000009999999999999999999999999999,,,,,492.24548,485.5784,498.73444,,-0.76,-1.170639098326157,a_spec,0,0,F
6624.01,TIC 443199889,PC,198.888298,-61.443076,5254.460245000199,10.3031578,3.44,3072.0,11.0446,132.955,946.0,6387.0,3.94,2.01,5869387652591721728,5.869387652591721e+18,11.382597,,,,,,,,,0.18,0.13,0.07,00100000000009999999900999901999999999999,,,,,396.64963,393.71347,399.3024,,0.13,0.2,f_spec,1,0,F
663.01,TIC 54962195,PC,160.065852,-8.511083,3711.387711000163,2.5989031,1.6635706,1953.2615465,2.4312854,48.4615319,672.9286739,3719.0,4.76941,0.512361,3762515188088861184,3.762515188088861e+18,12.806312,,,,,,,,,0.17,-0.37,,00000110000009999999999999999999999999999,,,,,63.885605,63.783844,63.99096,,-0.37,-0.4858338086337224,a_spec,1,1,K
663.02,TIC 54962195,PC,160.065852,-8.511083,5156.6425580000505,4.6991466,2.5200473,2413.7221174,3.9416204,22.0001313,552.3648923,3719.0,4.76941,0.512361,3762515188088861184,3.762515188088861e+18,12.806312,,,,,,,,,0.17,-0.37,,00000110000009999999999999999999999999999,,,,,63.885605,63.783844,63.99096,,-0.37,-0.4858338086337224,a_spec,1,1,K
663.03,TIC 54962195,PC,160.065852,-8.511083,3714.1387970000505,7.1024749,2.7542652,1317.715762,1.9895244,12.6834573,481.3147406,3719.0,4.76941,0.512361,3762515188088861184,3.762515188088861e+18,12.806312,,,,,,,,,0.17,-0.37,,00000110000009999999999999999999999999999,,,,,63.885605,63.783844,63.99096,,-0.37,-0.4858338086337224,a_spec,1,1,K
6633.01,TIC 38584799,PC,63.937745,-62.725017,5316.07388400007,6.5479496,2.331,988.0,2.28629,98.978,878.0,4853.5,4.61,0.73,4676509998482938624,4.676509998482939e+18,12.787734,0.0967,4877.311,4.642,0.1426,0.059,0.1123,6.2633,MARCS,0.02,0.25,,00000010000009999999999999999999999999999,0.7228294,0.26349926,0.8091798,0.399703,194.74698,194.37006,195.14249,-0.0318343475915673,0.25,0.2371340986147224,a_spec,1,0,K
664.01,TIC 55092869,KP,161.706905,-9.399365,5155.884420000017,4.7359232,7.0819612,2338.8745559,13.5752589,468.2559879,1186.425806,5370.0,3.72765,2.7871499,3761497761876022400,3.7614977618760223e+18,7.841304,,,,,,,,,0.0,0.19,-0.06,00000000000000010009900109900991099999995,,,,,99.63024,99.39615,99.8094,,0.19,0.13,f_spec,1,0,G
6646.01,TIC 346855283,PC,280.882334,20.560674,4930.657292999793,17.7505864,5.578,1395.0,4.72963,165.508,999.0,6967.0,4.34,1.38,4530940019094471936,4.530940019094472e+18,9.896391,-0.1865,6507.038,4.2094,0.1166,0.0548,0.1016,3.3877,MARCS,,,,,1.4020485,3.1733034,1.2770218,2.0843337,189.6736,189.19107,190.20578,0.0700857074221851,,0.0700857074221851,cal_phot,1,0,F
6647.01,TIC 439943973,PC,1.21215,42.868196,5046.651939999778,3.9963994,3.9,530.0,3.44228,809.419,1485.0,5684.0,4.08,1.52,384783100688683776,3.847831006886838e+17,10.122849,-0.2715,5663.634,4.0141,0.0724,0.0322,0.0602,3.8088,PHOENIX,0.1,-0.01,0.02,00000000000009910001000209900991299999999,1.5010488,2.0887437,1.0006901,10.717505,172.4813,172.04924,172.8855,0.1070345209251746,-0.01,0.01,f_spec,1,0,G
6648.01,TIC 440150441,PC,5.462265,42.77064,5046.945251999889,20.86399,5.624,1040.0,3.8434,75.5957,821.0,6153.0,4.35,1.2,385204007482423808,3.852040074824238e+17,10.38206,-0.3577,5957.7676,4.1852,0.0005,0.0002,0.0005,4.0332,MARCS,0.23,-0.23,-0.09,00000000000009999000000999900999999999999,1.2600621,1.8023597,1.0751361,6.034006,186.1949,185.70287,186.7473,-0.2177707004572978,-0.23,-0.32,f_spec,1,0,F
6649.01,TIC 258940847,PC,9.208188,24.267798,5048.36293900013,5.9867942,0.904,1170.0,10.5818,194.213,1040.0,6336.4,4.26,1.37,2806600569174401920,2.806600569174402e+18,10.125743,-0.055,6189.9346,4.1923,0.0008,0.0004,0.0007,3.6127,MARCS,0.16,0.01,-0.14,00000000000009922001100999900029999999999,1.4000493,2.5958004,1.1884359,3.8147037,200.57288,199.82011,201.28275,0.0634461750020833,0.01,-0.13,f_spec,1,0,F
6651.01,TIC 174328045,CP,15.78859,35.389041,5039.883227000013,5.0569858,3.589,793.0,4.79388,448.021,1281.0,5818.9,3.95,1.8,363314964357100800,3.633149643571008e+17,10.045084,,,,,,,,,0.12,0.1,-0.1,00000000000009999000100999900999999999999,,,,,209.9033,209.02206,210.7174,,0.1,0.0,f_spec,1,0,G
6652.01,TIC 283884522,PC,2.214012,33.878756,5048.334131000098,3.8388774,2.391,350.0,1.94873,370.484,1222.0,5745.0,4.44,1.01,2875843963202029056,2.875843963202029e+18,9.641644,-0.0521,5805.8804,4.4061,0.0963,0.0433,0.0809,4.6091,MARCS,0.17,-0.17,,00100021000009999999999999999999999999999,1.0088453,1.0418617,1.0143757,4.113767,97.58274,97.38804,97.78237,0.1248796286459174,-0.17,-0.2858338086337225,a_spec,1,0,G
6655.01,TIC 304690618,PC,278.028578,-67.664501,5283.080515999813,6.8672313,2.858,732.0,2.31017,123.542,928.0,5564.0,4.51,0.91,6433223400044059776,6.43322340004406e+18,10.658381,0.152,5596.4473,4.533,0.1307,0.0574,0.1081,5.0299,MARCS,0.05,-0.01,,00000001000009999999999999999999999999999,0.896997,0.7108901,0.974003,2.1112034,126.99322,126.75921,127.211914,0.4087092695022636,-0.01,-0.042557429081213,a_spec,1,1,G
6655.02,TIC 304690618,PC,278.028578,-67.664501,5277.487904000096,12.9587054,3.598,1007.0,2.49711,61.6019,780.0,5564.0,4.51,0.91,6433223400044059776,6.43322340004406e+18,10.658381,0.152,5596.4473,4.533,0.1307,0.0574,0.1081,5.0299,MARCS,0.05,-0.01,,00000001000009999999999999999999999999999,0.896997,0.7108901,0.974003,2.1112034,126.99322,126.75921,127.211914,0.4087092695022636,-0.01,-0.042557429081213,a_spec,1,1,G
6659.01,TIC 272768631,PC,278.41157,-35.348041,5288.676241000183,7.3120981,1.428,1655.0,3.45268,58.7812,771.0,5159.0,4.57,0.8,6734578917073524992,6.734578917073525e+18,10.792384,0.1203,5193.576,4.5754,0.1293,0.055,0.1043,5.6599,MARCS,-0.11,0.28,,00000000000009999999999999999999999999999,0.8021877,0.4214999,0.8685457,3.5739033,101.65671,101.5175,101.796776,0.3702585515168061,0.28,0.3468947047142134,a_spec,1,0,K
6662.01,TIC 418343229,PC,84.856001,74.767411,3983.186149999965,0.2939493,0.5422359,746.4231884,0.9372852,363.4366793,1113.594144,3359.0,4.89202,0.33188,502780725779792512,5.027807257797925e+17,12.116898,,,,,,,,,-0.11,-0.46,,00100101000009999999999999999999999999999,,,,,21.154444,21.146593,21.162224,,-0.46,-0.3931052952857866,a_spec,1,0,M
6665.01,TIC 192014454,PC,103.906879,42.042931,4014.2639629999176,735.797917,5.9484218,479.47449,2.7674128,0.6531366,229.2824174,5972.63,4.28725,1.24541,951955041321262592,9.519550413212626e+17,9.296333,-0.4256,5886.5938,4.2711,0.0008,0.0004,0.0007,4.0822,MARCS,0.08,-0.14,-0.18,00000000000009999000100999900999999999999,1.2587228,1.7142397,1.0536711,6.922081,109.74267,109.56092,109.93877,-0.2727959991734228,-0.14,-0.32,f_spec,1,0,G
6668.01,TIC 206361691,PC,356.628534,-48.958006,3530.222083999776,718.652003,14.6548943,479.4666113,3.447372,0.8549995,245.2512392,6002.0,4.1943,1.3949,6524636521896873216,6.524636521896873e+18,8.745543,-0.1637,5904.612,4.1037,0.0017,0.0008,0.0014,3.7507,MARCS,0.14,-0.09,-0.17,00000000000009910000000019900002199999995,1.4455096,2.2901514,1.0678778,7.619729,99.23696,99.07772,99.42435,-0.0207668566150602,-0.09,-0.26,f_spec,1,0,F
667.01,TIC 101955023,KP,153.70907,-47.154936,4447.989403999876,1.6289322,0.809276,2512.1192447,1.2145664,20.9593189,545.7126746,3202.0,4.86375,0.226407,5413438219396893568,5.413438219396894e+18,12.129068,-0.7608,3009.6887,4.5654,0.0001,0.0,0.0,11.5804,PHOENIX,,-1.5,,00100121000019999999999999999999999999999,0.25985724,0.004990428,,,12.607837,12.605104,12.6107645,-6.726374340583911,-1.5,-6.726374340583911,cal_phot,1,0,M
6673.01,TIC 99989903,PC,172.258188,63.573608,3870.0101339998655,19.7468103,7.1658967,276.3656087,2.6201221,125.152068,853.059369,6439.2,4.25521,1.4073499,863898865903787392,8.638988659037874e+17,7.627368,-0.5945,6376.5806,4.0993,0.0005,0.0002,0.0004,3.4337,MARCS,0.32,-0.21,-0.12,00000000000001121000000999900009999999999,1.4507258,3.1351883,1.2525138,2.8385608,68.52905,68.42372,68.62699,-0.5637908965813186,-0.21,-0.3299999999999999,f_spec,1,0,F
6676.01,TIC 423360793,PC,14.901911,-1.326372,3564.063928000164,22.6957088,5.3266755,309.0178416,2.2731788,69.1573302,735.4942881,5988.0,4.28183,1.2555,2535696915728495872,2.535696915728496e+18,8.256601,-0.1656,5908.1787,4.1918,0.0003,0.0001,0.0002,4.006,MARCS,0.11,-0.01,-0.11,00000000000009901000000999900000199999995,1.2808561,1.8008898,1.0680842,6.587461,70.302086,70.168205,70.437584,-0.0109743395351317,-0.01,-0.12,f_spec,1,0,G
6678.01,TIC 253864764,PC,283.536275,-36.65686,5316.8349700002,3.4268387,1.288,844.0,2.12571,94.0962,867.0,4794.0,4.55,0.77,6731033919791468928,6.731033919791469e+18,9.4876995,-0.0243,4825.955,4.5537,0.0002,0.0001,0.0001,6.1433,PHOENIX,,,,,0.7410977,0.26843685,0.7773905,7.31858,44.788776,44.755325,44.81848,0.2632259418394969,,0.2632259418394969,cal_phot,1,0,K
6681.01,TIC 425817867,KP,305.872437,-44.0587,5296.989589999896,3.7783401,2.82963,24582.4117134,13.8305377,269.1657299,1033.0579657,5443.0,4.54284,0.863922,6678937478314860160,6.678937478314861e+18,12.539562,-0.0985,5423.53,4.4708,0.1257,0.055,0.1032,5.2625,MARCS,,,,,0.8818142,0.6038213,0.89807785,6.822651,275.33292,274.24905,276.36432,0.0545279048434327,,0.0545279048434327,cal_phot,0,0,G
6685.01,TIC 6764171,PC,285.106706,-50.235512,5301.882060000207,10.7715898,4.2203793,947.4340655,4.1568836,156.3812767,901.9156818,6055.0,4.38226,1.1335599,6660889617718888064,6.660889617718888e+18,10.677189,-0.1146,5833.779,4.3333,0.002,0.0009,0.0017,4.2797,MARCS,0.07,-0.03,-0.02,00000000000009999010100999900999999999999,1.161488,1.4093735,1.0064037,7.7749896,189.48386,189.01302,189.94043,0.0962160401798417,-0.03,-0.05,f_spec,1,0,F
6686.01,TIC 269217040,KP,284.548382,-47.003307,5295.917226999998,4.1661265,3.7000327,15441.3606576,14.5365629,533.3427629,1225.6637768,5883.0,4.34,1.15599,6710517793025165696,6.710517793025165e+18,10.702947,-0.0709,5711.9224,4.2386,0.0088,0.0039,0.0073,4.3221,MARCS,0.03,0.1,0.09,00000000000009999999900999900999999999999,1.195653,1.3722727,0.9589688,10.824465,188.35979,187.8113,188.9438,0.1815567949270535,0.1,0.19,f_spec,0,0,G
6688.01,TIC 464658144,PC,288.371215,-61.059097,5295.994512000121,4.9594992,1.2463603,2778.737264,4.6274347,143.5315288,882.7883176,4900.0,4.45095,0.881258,6440058376635862656,6.440058376635863e+18,11.29116,0.0998,4825.348,4.482,0.0009,0.0004,0.0007,5.8191,MARCS,-0.02,0.27,,00000000000009999999900999999999999999999,0.89613146,0.392233,,,124.334564,123.91595,124.784004,0.2261223301024142,0.27,0.2826531975481705,a_spec,1,0,K
6689.01,TIC 410119093,PC,327.447985,-70.455057,5294.625425000209,4.1287427,2.7601938,12670.8512175,12.0296829,352.7366563,1105.3056703,5377.0,4.34978,1.06754,6395511663036424448,6.395511663036424e+18,13.258503,0.3053,5361.3516,4.4166,0.0641,0.0275,0.0522,4.9163,MARCS,,,,,1.0473931,0.8166727,,,458.75418,456.21777,461.82516,0.4867381568218381,,0.4867381568218381,cal_phot,1,0,G
669.01,TIC 124573851,PC,158.900701,-5.181374,5180.733783999924,3.9451359,2.424,841.0,2.51666,286.87,1146.0,5581.9,4.13,0.99,3777506754255516800,3.7775067542555167e+18,10.638457,0.0347,5818.302,4.4788,0.2086,0.0933,0.1746,4.7034,MARCS,0.07,0.06,-0.01,00000010000009999999900999900999999999999,0.9608823,0.9526287,1.0440273,1.1786163,141.80801,141.44885,142.07744,0.0386010731251359,0.06,0.0499999999999999,f_spec,1,0,G
6690.01,TIC 149989864,PC,90.445562,-63.050467,3494.7763040000573,761.7092276,7.6296016,545.0105734,2.5578976,0.378931,200.1058511,5599.17,4.37676,1.06775,5480902088205684096,5.480902088205684e+18,10.746478,-0.0296,5597.873,4.41,0.0005,0.0002,0.0004,4.7371,MARCS,0.05,0.07,-0.05,00000000000009999000200999900999999999999,1.026592,0.93250495,0.9149816,10.801419,158.6573,158.34279,158.91565,0.2133992690124672,0.07,0.02,f_spec,1,1,G
6690.02,TIC 149989864,PC,90.445562,-63.050467,3600.203898000065,904.5347981,22.1692458,603.0604952,2.7306626,0.7593093,238.0808322,5599.17,4.37676,1.06775,5480902088205684096,5.480902088205684e+18,10.746478,-0.0296,5597.873,4.41,0.0005,0.0002,0.0004,4.7371,MARCS,0.05,0.07,-0.05,00000000000009999000200999900999999999999,1.026592,0.93250495,0.9149816,10.801419,158.6573,158.34279,158.91565,0.2133992690124672,0.07,0.02,f_spec,1,1,G
6699.01,TIC 341405597,PC,317.069584,-63.2505,5299.3406560001895,5.322002,3.193,955.0,3.84201,150.91,976.0,4716.0,4.56,0.75,6450063790712030336,6.45006379071203e+18,11.028723,0.0902,4705.099,4.5661,0.0501,0.0205,0.039,6.326,MARCS,0.01,-0.06,-0.08,00000001000009999009900009900999999999999,0.7611243,0.2556071,0.7465733,12.839461,85.882385,85.77598,85.99571,0.010364411970059,-0.06,-0.14,f_spec,1,0,K
6700.01,TIC 167085203,PC,95.725639,-66.273142,5144.682136999909,15.5177539,1.2572404,3717.3165127,9.4825825,186.3932704,942.3827039,6314.93,4.18108,1.49694,5284416130508369280,5.284416130508369e+18,12.563799,-0.8213,6451.7544,4.1648,0.1731,0.0817,0.1505,3.4046,A,0.25,-0.05,,00000110000009999999999999999999999999999,1.4415857,3.2478242,1.2706001,2.4718244,626.12976,621.4642,630.3773,,-0.05,-0.2250889861886951,a_spec,1,0,F
6703.01,TIC 255560319,PC,96.071638,-53.575693,3532.827297999989,49.6178223,14.0758927,88.0818849,2.4730956,72.767119,744.9095545,5494.7,3.63775,2.46205,5499965145930001920,5.499965145930002e+18,8.95018,0.1915,5501.712,3.9538,0.1836,0.08,0.1508,2.912,MARCS,0.01,0.06,-0.09,00000000000009912009900009900991199999999,2.4680734,5.045357,1.3299652,3.897822,150.41435,150.1448,150.65477,0.3174581071700428,0.06,-0.03,f_spec,1,0,G
6709.01,TIC 20375215,PC,167.608218,-29.414302,3711.54330699984,2.3477336,1.8624266,182.9434914,1.0903541,215.4979378,977.1934094,4799.0,4.66766,0.678033,5452634262730082176,5.452634262730082e+18,9.488162,-0.0309,4588.8623,4.5614,0.0,0.0,0.0,6.5094,MARCS,0.1,-0.16,-0.06,00000000000009999009900009900999999999999,0.74952954,0.22443253,0.7328068,12.30785,39.5042,39.48015,39.525505,0.0073466116062146,-0.16,-0.22,f_spec,1,0,K
6710.01,TIC 143842198,PC,118.916232,-43.356714,3658.706730000209,2.067123,1.9263234,394.2384169,1.5139896,381.7544649,1127.3682012,5113.3,4.77,0.758633,5532298102112804480,5.532298102112805e+18,10.288633,-0.1105,5119.371,4.5507,0.0984,0.0421,0.0793,5.8382,MARCS,-0.11,-0.22,,01001012000009999999999999999999999999999,0.7637984,0.36099815,0.8653894,0.22223766,74.69946,74.645454,74.76652,0.0415202422689582,-0.22,-0.1531052952857866,a_spec,1,0,K
6713.01,TIC 428673146,PC,179.792354,-20.355606,3738.522303000093,2.1538049,1.6541007,137.9312313,0.8814471,331.6009868,1088.3628347,4944.24,4.58767,0.757603,3494677900774838144,3.4946779007748383e+18,7.6321707,-0.1546,4852.3135,4.5221,0.0,0.0,0.0,6.0214,PHOENIX,0.03,0.04,-0.08,00000000000001020009900009900992099999995,0.7802297,0.30405426,0.76717716,12.756841,20.333961,20.325508,20.345934,0.1464835483651881,0.04,-0.04,f_spec,1,0,K
6715.01,TIC 460950389,PC,159.157968,-64.798231,5181.968644000124,2.8618782,2.2839791,2450.9899956,3.9033641,220.0858555,982.3534679,4743.0,4.51969,0.793587,5239758155778687360,5.239758155778687e+18,12.317167,-0.2811,4716.5405,4.4992,0.3769,0.1554,0.2923,6.1439,MARCS,,,,21922232000019999999999999999999999999999,0.82380617,0.3020682,,,150.3927,150.13951,150.56735,-0.009239488721277,,-0.009239488721277,cal_phot,1,0,K
6716.01,TIC 112115898,PC,111.657082,-30.55218,3662.165624000132,4.718569,1.1450785,1734.8673947,1.0102426,4.6540316,374.6080294,3190.0,5.01971,0.226654,5605438925569442432,5.605438925569443e+18,13.101828,,,,,,,,,-0.14,-0.91,,00100111000009999999999999999999999999999,,,,,18.864092,18.860344,18.86928,,-0.91,-0.8260274159743448,a_spec,1,0,M
6717.01,TIC 34986694,PC,164.325075,-4.674414,4448.3179649999365,0.4707476,0.5009607,5060.8335277,1.852907,105.0615662,816.5461157,3254.0,5.0301,0.219973,3788987236197515008,3.7889872361975153e+18,15.202355,-0.2135,3167.85,5.0307,0.001,0.0004,0.0006,11.493,MARCS,,,,,0.23581493,0.005043976,,,53.781544,53.658817,53.92517,-1.8087706527195724,,-1.8087706527195724,cal_phot,1,0,M
6719.01,TIC 92449173,KP,314.575438,-35.796622,5322.276510000229,2.1764875,3.4403723,8114.6829556,14.184839,2054.7956073,1717.1645208,5646.0,4.05052,1.56233,6778662809294560896,6.778662809294561e+18,12.7044525,0.1652,5572.6323,4.2061,0.1547,0.0678,0.1277,3.9018,MARCS,,,,,1.529019,2.0369003,0.9841925,11.604828,545.05206,540.5004,549.5426,0.2701992979866899,,0.2701992979866899,cal_phot,1,0,G
672.01,TIC 151825527,CP,167.990863,-39.328115,3713.479981999844,3.6335735,1.7809077,8659.568993,5.0924146,33.4742849,613.4759993,3765.0,4.75169,0.544068,5396580575830873728,5.396580575830874e+18,12.724129,-0.6918,3511.4998,4.3019,0.2896,0.1134,0.1982,8.3824,PHOENIX,0.13,-0.01,,00000010000009999999999999999999999999999,0.6167214,0.0699587,0.5835308,11.150886,66.81943,66.7633,66.881065,-1.3705014315024706,-0.01,-0.0972980030275039,a_spec,1,0,K
6720.01,TIC 281541545,KP,6.613593,-56.34428,5325.117980999872,4.1470359,2.3197694,12886.987991,8.6285404,90.5320647,786.7202987,4247.0,4.47839,0.775548,4919770108539385472,4.919770108539386e+18,14.530975,0.4978,4467.872,4.6012,0.4171,0.1634,0.3114,6.7548,PHOENIX,,,,,0.7465834,0.20021276,,,320.97287,319.3958,323.05505,-0.00815940218078,,-0.00815940218078,cal_phot,1,0,K
6724.01,TIC 261646133,PC,19.06757,-79.893899,5284.812125000171,42.8614655,7.635,908.0,4.13549,24.431,619.0,5703.4,4.04,1.61,4631527981357325056,4.631527981357325e+18,10.812858,-0.4538,5929.276,4.0767,0.0233,0.0107,0.0198,3.8027,MARCS,0.23,-0.27,0.08,00000010000009999999900999901999999999999,1.4120082,2.219461,1.0675638,7.4117427,248.78658,248.14566,249.5375,-0.4359776857121651,-0.27,-0.19,f_spec,1,0,G
6726.01,TIC 121490076,KP,343.572379,-43.010229,5327.495920999907,14.2456603,3.403,1084.0,3.68209,180.487,1021.0,4760.0,4.57,0.76,6541360574788758016,6.541360574788758e+18,9.617803,0.0218,4694.7734,4.5495,0.0002,0.0001,0.0002,6.292,MARCS,0.1,0.3,,00000001000009999999999999999999999999999,0.7749384,0.2629902,0.7464493,,46.192745,46.148926,46.233402,-0.0522124516729878,0.3,0.2336016065440773,a_spec,1,0,K
6728.01,TIC 287326127,PC,109.777497,-55.837843,5357.8972450001165,24.9636551,5.444,461.0,4.53167,58.006,768.0,6388.0,3.71291,2.61,5487448095103869184,5.487448095103869e+18,10.005884,-0.4883,6138.8213,3.6595,0.1628,0.0755,0.1396,2.165,MARCS,0.17,-0.31,-0.16,00000000000009999000000999900999999999999,2.7597864,9.746199,1.5905931,2.2050965,341.0248,339.45117,342.49802,-0.5477780714387585,-0.31,-0.47,f_spec,1,0,F
6729.01,TIC 426032475,PC,45.310382,-75.203308,5361.739442000166,7.8374554,4.754,188.0,2.26966,467.43,1295.0,6289.7,3.99,1.86,4640398875529918848,4.640398875529918e+18,9.385297,-0.2369,6370.2266,4.0687,0.0007,0.0003,0.0006,2.9843,MARCS,0.27,-0.16,-0.04,00100000000009922000000999900019999999999,1.773901,4.669106,1.3581208,2.7468638,190.25874,189.78925,190.73508,-0.1631829614162409,-0.16,-0.2,f_spec,1,1,F
6729.02,TIC 426032475,PC,45.310382,-75.203308,5371.991574999876,3.8638303,2.992,109.0,1.80822,795.693,1479.0,6289.7,3.99,1.86,4640398875529918848,4.640398875529918e+18,9.385297,-0.2369,6370.2266,4.0687,0.0007,0.0003,0.0006,2.9843,MARCS,0.27,-0.16,-0.04,00100000000009922000000999900019999999999,1.773901,4.669106,1.3581208,2.7468638,190.25874,189.78925,190.73508,-0.1631829614162409,-0.16,-0.2,f_spec,1,1,F
6730.01,TIC 382521776,PC,12.358885,-53.914944,5353.0721129998565,4.3934744,3.0547623,11541.7099365,10.511208,270.8235342,1034.6449679,5349.0,4.4,0.977886,4921156901939897856,4.921156901939898e+18,13.299944,0.0427,5394.6753,4.4528,0.0013,0.0005,0.001,5.0751,PHOENIX,,,,,0.9436634,0.6859022,0.8658599,12.336515,426.3221,424.46982,428.30545,0.4080002148750071,,0.4080002148750071,cal_phot,1,0,G
6731.01,TIC 9032367,PC,355.911751,-11.272631,5350.748081000056,1.631858,1.8201336,17812.0219789,11.400179,489.1342881,1199.4351627,4778.0,4.51281,0.805143,2433037370468724480,2.4330373704687247e+18,14.983841,0.177,4796.447,4.622,0.069,0.028,0.0536,6.3165,PHOENIX,,,,,0.781733,0.2911155,0.7617162,10.744387,570.58905,559.3369,581.4796,0.1499958919595575,,0.1499958919595575,cal_phot,1,0,K
674.01,TIC 158588995,CP,164.586559,-36.858109,4468.778142000083,1.9771658,1.1104153,13877.3059698,5.2706003,40.7227689,644.2865637,3467.0,4.87946,0.421944,5400949450924312576,5.400949450924313e+18,13.073343,,,,,,,,,-0.0,-0.36,,00100111000009999999999999999999999999999,,,,,46.152885,46.121998,46.182365,,-0.36,-0.36,a_spec,1,0,M
675.01,TIC 169226822,KP,160.558765,-3.834999,3710.942050999962,4.1780637,4.3176109,11478.1087015,14.6952606,703.9710193,1313.73704,5620.0,4.18582,1.34736,3778075717162985600,3.7780757171629855e+18,10.058199,-0.3873,5703.55,4.2303,0.009,0.0041,0.0076,4.0352,MARCS,0.13,-0.1,-0.1,00000000000009999991200999900999999999999,1.3812872,1.8235173,0.98721486,10.819416,159.82283,159.32303,160.26045,-0.3150265612748683,-0.1,-0.2,f_spec,0,0,G
