toi,tid,tfopwg_disp,ra,dec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,Gaia_DR3_ID,Fe_H
1019.01,TIC 341420329,PC,120.147994,-54.878552,5.2341008,3.7078139,20796.9416293,24.2931408,1453.6663847,1574.8381848,7645.0,4.3,1.56203,Gaia DR3 5592015297342611968,-0.10000000149011612
102.01,TIC 149603524,KP,87.139821,-63.988329,4.4119378,3.65,15062.0,15.4706,653.252,1408.0,6280.0,4.32092,1.21,Gaia DR3 5592015297342611968,-0.10000000149011612
1021.01,TIC 143994283,FP,119.30075,-42.999149,1.90879,1.909,618.482,3.34688,985.807,1561.0,6022.6,4.52,1.22,Gaia DR3 5592015297342611968,-0.10000000149011612
1022.01,TIC 47384844,FA,162.96491,-5.788708,3.09574,4.475,380.0,3.4262,18087.9,3230.0,6084.0,4.13,1.41,Gaia DR3 5592015297342611968,-0.12999999523162842
1023.01,TIC 238374636,FP,120.837688,-51.345626,1.3214483,3.435,2180.0,21.8839,35623.2,3827.0,5050.8,3.56,2.99,Gaia DR3 5592015297342611968,-0.10000000149011612
1026.01,TIC 388624270,FP,125.434634,-51.759442,14.2694372,6.9350494,1246.3921871,3.7255381,51.2588496,682.4360542,5690.0,4.58,0.853898,Gaia DR3 5592015297342611968,
1027.01,TIC 20318757,PC,167.133275,-29.653135,3.2834565,1.537,1558.0,2.87648,161.092,992.0,4272.0,4.6,0.68,Gaia DR3 5592015297342611968,
1027.02,TIC 20318757,PC,167.133275,-29.653135,11.02875,2.715,1694.0,2.76586,15.0463,548.0,4272.0,4.6,0.68,Gaia DR3 5592015297342611968,-0.10000000149011612
1027.03,TIC 20318757,PC,167.133275,-29.653135,5.0113292,1.024,1210.0,2.52314,17.1793,567.0,4272.0,4.6,0.68,Gaia DR3 5592015297342611968,-0.10000000149011612
1028.01,TIC 447283466,FP,157.098337,-51.705409,1.01606,2.843,240.0,1.20704,2784.04,2023.0,4634.0,4.64,0.68,Gaia DR3 5592015297342611968,-0.10000000149011612
103.01,TIC 336732616,KP,312.457488,-24.428694,3.547854,3.494333,10424.3718,14.581841,1212.004376,1504.858953,6351.0,4.22896,1.4,Gaia DR3 3144707232307362688,
1030.01,TIC 464296022,FP,155.831478,-57.590248,12.1246519,4.612,7279.0,17.6729,207.32,1057.0,4807.6,4.17,1.07,Gaia DR3 5587573167284647296,
1031.01,TIC 304021498,FP,140.88389,-67.026006,5.652623,3.434,1250.0,8.94354,2717.06,2011.0,6415.4,3.98,1.92,Gaia DR3 5540514065315160576,
1032.01,TIC 146589986,PC,159.221506,-42.541639,5.6643704,3.8087395,3491.8232968,14.7738943,7657.6621505,2385.8536488,10395.0,4.13,2.3383701,Gaia DR3 5505717481529404416,
1034.01,TIC 400595342,FP,134.441752,-49.000578,3.6344692,2.5339234,628.699015,4.2048368,5420.178349,2188.3820499,9810.0,4.43,1.60776,Gaia DR3 5296160254722839296,
1035.01,TIC 361413119,PC,144.150273,-61.583182,6.0744477,2.4954821,5982.5212406,30.9493217,1487.5644344,1583.9398898,5964.0,3.7,2.4303801,Gaia DR3 4756649415309914240,0.08299999684095383
1036.01,TIC 146172354,PC,157.867112,-42.240448,3.7795212,2.952,2761.0,5.98375,466.528,1294.0,5771.0,4.31,1.18,Gaia DR3 4756649415309914240,0.0
1037.01,TIC 363260203,FP,147.385172,-63.306478,1.2025238,1.991,390.0,6.31106,208477.0,5952.0,9158.0,4.32,1.74,Gaia DR3 4756649415309914240,0.16820000112056732
104.01,TIC 231670397,KP,319.949697,-58.148933,4.0872956,5.586113,3572.1712499,13.6237732,2242.3605401,1755.0767383,6036.0,3.93359,2.2186699,Gaia DR3 4756649415309914240,0.23999999463558197
1041.01,TIC 385624852,FP,138.402252,-55.19791,8.30792,3.228,8350.0,43.1068,2276.25,1924.0,9081.0,3.83,3.05,Gaia DR3 4756649415309914240,0.25
1042.01,TIC 360286627,PC,141.975215,-61.33004,0.758082,1.8184632,583.93181,10.1273702,216218.1005011,5499.7476332,9917.0,3.75,3.5086601,Gaia DR3 4756649415309914240,0.05900000035762787
1043.01,TIC 90448944,FP,128.302319,-52.714202,1.4415577,2.349,507.0,3.61078,16861.8,3174.0,6902.0,4.25,1.52,Gaia DR3 4756649415309914240,
1045.01,TIC 54044474,FP,159.887704,-32.51188,3.7039994,4.277,7590.0,17.57,3546.13,2149.0,7013.8,4.21,1.9,Gaia DR3 4756649415309914240,
1046.01,TIC 309787037,FP,126.419468,-60.907514,1.3042553,1.706,914.0,9.36472,26944.7,3569.0,6762.0,4.11,1.75,Gaia DR3 4756649415309914240,
1047.01,TIC 370745311,FP,144.581535,-67.505097,0.62627,0.666,1880.0,5.72162,3235.57,2101.0,5622.0,4.5,0.93,Gaia DR3 4756649415309914240,
1048.01,TIC 384549882,FP,136.527702,-54.903922,0.30412,0.748,1330.0,10.417,280833.0,6413.0,11892.0,4.14,2.52,Gaia DR3 4756649415309914240,0.23999999463558197
1049.01,TIC 16288184,KP,253.768848,-28.710584,2.1805277,2.969175,16340.1353205,16.808853,1770.4650539,1654.404068,6599.0,4.21017,1.2714601,Gaia DR3 4756649415309914240,0.23999999463558197
105.01,TIC 144065872,KP,337.457824,-48.003099,2.1846669,2.86528,11708.0228549,13.7028527,1362.1381428,1549.4409801,5630.0,4.37759,1.23824,Gaia DR3 4756649415309914240,0.03999999910593033
1050.01,TIC 66818296,KP,239.962248,-28.061794,3.7354838,4.142,17030.0,21.2315,1292.19,1670.0,6650.0,4.1639,1.57,Gaia DR3 4756649415309914240,0.23999999463558197
1051.01,TIC 259863352,FA,40.365939,-71.462749,21.701669,8.2676424,211.6567325,2.3751494,52.095,685.2,5625.0,4.438,1.56486,Gaia DR3 5533812202648246784,
1052.01,TIC 317060587,CP,337.510274,-75.646561,9.139804,3.0912936,358.4157801,3.0629855,243.011763,1006.9932829,5958.2,4.34,1.58,Gaia DR3 3764886353633629824,
1054.01,TIC 366989877,CP,302.114174,-54.317501,15.5077855,4.565,513.0,2.43432,88.0718,853.0,6122.0,4.30881,1.17,Gaia DR3 5513717974811809792,
1055.01,TIC 320004517,CP,293.286615,-54.532728,17.4713078,4.4284819,1199.7541483,3.5766828,53.3700317,689.3568807,5783.54,4.49925,0.974669,Gaia DR3 5322417520110230400,
1056.01,TIC 421894914,PC,339.258703,-76.917605,5.3079507,3.2158594,391.3830934,3.0486928,603.2401116,1263.9861129,6124.3,4.38,1.36963,Gaia DR3 5452615261794584960,
1057.01,TIC 323132914,PC,127.996917,-78.407564,51.1701501,6.6641048,851.4547808,2.9366826,11.2148229,466.7322968,5599.0,4.46138,0.943356,Gaia DR3 5452615261794584960,
1058.01,TIC 31553893,PC,288.911772,-31.790813,11.1296441,7.0473822,951.6169809,12.8402271,1255.6817164,1518.2372485,5785.0,4.344,3.4475601,Gaia DR3 5452615261794584960,
1059.01,TIC 380783252,PC,269.714503,-60.922727,9.4496506,2.021,19750.0,17.0216,38.5799,694.0,5509.0,4.39758,0.94,Gaia DR3 5357886734438478848,
106.01,TIC 38846515,KP,68.959816,-64.027039,2.8493825,3.567,8049.0,16.3869,2005.83,1864.0,6900.0,4.438,1.77,Gaia DR3 6805886373600546176,
1060.01,TIC 101230735,APC,299.290995,-48.934476,2.0685633,0.373,502.0,3.89739,24.409,619.0,5687.9,4.6,1.14,Gaia DR3 5351759946417031808,
1062.01,TIC 299799658,CP,38.120968,-78.023683,4.1150576,1.08,487.0,2.30057,77.3573,826.0,5394.0,4.50942,0.89,Gaia DR3 5247224664362873728,-0.1979999989271164
1063.01,TIC 406976746,PC,230.555493,-83.056214,10.0665238,2.4023189,839.9044871,2.7272824,54.8791715,694.1792631,5552.0,4.61783,0.791742,Gaia DR3 5247224664362873728,-0.27300000190734863
1064.01,TIC 79748331,CP,296.003935,-47.56203,6.4438657,1.9309449,1121.9512275,2.460344,60.831305,712.2812841,4803.0,4.52079,0.737189,Gaia DR3 5247224664362873728,-0.20200000703334808
1064.02,TIC 79748331,CP,296.003935,-47.56203,12.2265595,2.1904379,1206.3693293,2.6014766,25.8970378,575.3502049,4803.0,4.52079,0.737189,,
1067.01,TIC 201642601,KP,288.672005,-59.57935,3.1316735,2.4579197,14915.6943722,9.4995191,148.6544991,890.5622134,4351.0,4.438,0.76701,Gaia DR3 5325454783543157760,
1069.01,TIC 31858843,KP,289.479212,-32.860124,2.9776446,2.962,13022.0,14.4339,758.324,1461.0,5703.0,4.25824,1.22,Gaia DR3 5251077357420917376,
107.01,TIC 92352620,KP,313.783239,-34.135751,3.9502008,4.444,13914.0,20.5357,1009.38,1570.0,6153.0,4.18077,1.71,Gaia DR3 5368266433430785280,0.03999999910593033
1070.01,TIC 31858844,FP,289.478541,-32.861327,2.9776152,3.25697,43218.111683,26.88423,873.27,1386.5,5740.0,4.29219,1.28,Gaia DR3 5249932525297323008,
1072.01,TIC 140830390,FP,75.627307,-72.913998,12.8379689,9.8464123,10539.0192794,25.4886382,374.129,1225.0,5765.0,4.34773,2.4494,Gaia DR3 6453566701615683456,0.20999999344348907
1073.01,TIC 158297421,CP,287.484402,-49.664942,3.9228016,1.8736007,31510.9004906,13.3368705,91.167589,788.0973496,4444.0,4.438,0.6983,Gaia DR3 6453566701615683456,
1074.01,TIC 327301957,PC,310.761004,-72.010267,13.9428705,3.7522756,1015.395543,2.4233421,28.0927293,587.1759148,5206.0,4.63095,0.741671,Gaia DR3 6453566701615683456,
1075.01,TIC 351601843,CP,309.971209,-65.449699,0.6047392,1.0403847,1027.6833479,1.8625587,528.0253155,1222.5973095,4046.0,4.60963,0.580337,Gaia DR3 5310244002267126400,
1076.01,TIC 360742636,KP,294.633694,-55.330269,2.5495611,2.6173308,14921.4021936,12.9171288,757.1284067,1337.8645148,5659.0,4.44653,1.03997,Gaia DR3 5299081107374317184,
1077.01,TIC 369960846,PC,173.810798,-88.096213,1.6062693,1.9561305,16725.3019333,12.6436029,844.2700581,1374.8018137,5192.0,4.4617,0.984326,,
1078.01,TIC 370133522,CP,306.928646,-56.462287,0.5182425,0.8565249,831.8920424,1.3485121,255.1405815,1019.3295979,3325.0,4.88693,0.390989,Gaia DR3 5447924023636569344,
1079.01,TIC 379240073,PC,283.119492,-55.387928,3.1644075,2.0576293,5603.4635466,14.8814743,2206.1550476,1747.9490013,6519.0,4.22068,1.7234,Gaia DR3 5278147471121748224,
108.01,TIC 289793076,KP,316.96148,-26.09672,3.0440541,2.5984575,22236.0165376,12.1086799,315.9871326,1075.3184542,5523.0,4.52192,0.809868,Gaia DR3 5247292116826741504,-0.019999999552965164
1080.01,TIC 161032923,PC,276.368325,-52.214573,3.9652485,1.0112593,3680.7544436,1.2305102,5.2829448,386.6684768,3296.0,4.96636,0.199988,Gaia DR3 5310970160975211008,
1082.01,TIC 261108236,PC,83.275809,-80.815478,16.3469053,3.5865698,2212.4257252,3.5059571,8.9995944,441.7489067,4310.0,4.57345,0.649613,Gaia DR3 6032746832450438400,0.23000000417232513
1083.01,TIC 322270620,PC,296.822194,-87.32281,12.9802953,2.5034417,2407.2608671,2.4241912,4.7341229,376.2093904,3614.0,4.81257,0.491323,Gaia DR3 6032746832450438400,0.13699999451637268
1084.01,TIC 380589029,KP,268.890707,-61.7474,1.3484961,2.4074261,18463.7636682,15.8824638,2706.9606225,1839.6713042,6346.0,4.38484,1.14759,Gaia DR3 6032746832450438400,0.14000000059604645
1086.01,TIC 468148930,PC,305.56982,-88.568495,3.7178828,5.5277827,4864.8405125,14.6986197,1925.1426172,1689.4116185,5818.0,4.33787,2.0840001,Gaia DR3 6518399301667782016,0.30000001192092896
1087.01,TIC 426077080,FP,238.001011,-76.49349,9.30992,3.464,2220.0,14.2968,215.208,1067.0,6907.0,3.63,3.09,Gaia DR3 6042793005779654656,0.6899999976158142
1088.01,TIC 343648136,FA,272.311383,-76.300955,1.15395,2.236,1550.0,5.48364,3534.3,2148.0,6093.0,4.2,1.4,Gaia DR3 6042793005779654656,-0.30000001192092896
1089.01,TIC 129319156,FP,228.84306,-52.885989,4.73703,3.902,2410.0,25.7144,53821.0,4243.0,11600.0,4.13,2.48,Gaia DR3 6042793005779654656,-0.05000000074505806
109.01,TIC 29344935,KP,313.215475,-25.687376,2.76676,2.6872178,14947.4387827,12.2867389,505.8840075,1209.5741229,5346.0,4.48823,0.984866,Gaia DR3 6042793005779654656,-0.11999999731779099
1090.01,TIC 361034196,FP,242.016315,-68.588832,2.19296,4.586,4933.74,22.7769,31883.5,3722.0,7009.8,3.6,2.95,Gaia DR3 6042793005779654656,-0.11999999731779099
1091.01,TIC 193413306,PC,222.101134,-56.025931,1.725841,3.674,2710.0,15.0024,50469.2,4175.0,7348.0,3.9,2.39,Gaia DR3 6042793005779654656,-0.009999999776482582
1092.01,TIC 387079085,FP,217.022882,-64.634285,1.1923,3.119,3730.0,30.666,40771.2,3958.0,6534.0,3.95,2.04,Gaia DR3 6042793005779654656,-0.11999999731779099
1094.01,TIC 136274063,APC,230.498827,-53.819601,0.5971314,0.468,910.0,9.08382,1596.43,1760.0,7710.0,3.98,2.28,Gaia DR3 6042793005779654656,-0.11999999731779099
1095.01,TIC 375223080,PC,133.968965,-75.926187,1.4821386,2.1867078,2102.6568299,13.7339261,18197.1354531,2962.2418039,7066.0,3.78,2.6647301,Gaia DR3 6042793005779654656,-0.019999999552965164
1096.01,TIC 375225453,FP,133.826684,-73.173308,0.9209526,1.8602735,360.8801529,5.7349089,32740.3629399,3430.7622437,6553.0,3.65,2.8908899,Gaia DR3 6042793005779654656,-0.25
1097.01,TIC 360630575,CP,189.775859,-74.57402,9.188506,2.492,460.0,2.16591,63.4589,786.0,5876.0,4.48,0.98,Gaia DR3 4644298430956871040,
1097.02,TIC 360630575,CP,189.775859,-74.57402,13.9028391,2.1264429,647.2701039,2.6136848,77.4841883,756.6987586,5876.0,4.48,0.983215,Gaia DR3 6357524189130820992,0.05000000074505806
1098.01,TIC 383390264,CP,192.589285,-88.121111,10.1826983,2.8275109,667.4752458,3.0538057,198.394783,957.1991659,6153.0,4.34814,1.14582,Gaia DR3 6357524189130820992,0.14000000059604645
1099.01,TIC 290348383,CP,328.718171,-77.338802,6.441006,1.812,914.0,2.56374,87.8902,853.0,4867.0,4.438,0.8,Gaia DR3 6357524189130820992,-0.11500000208616257
110.01,TIC 281459670,KP,5.618525,-59.942589,3.1743504,2.751086,15457.3247576,14.9172256,718.9096994,1320.6518234,5943.0,4.42524,1.15706,Gaia DR3 6357524189130820992,
1100.01,TIC 318608749,FP,9.126138,-83.567067,20.0731588,3.8449215,1152.9645461,4.0506906,69.3993155,736.1368293,6033.0,4.37,1.14849,Gaia DR3 6357524189130820992,
1101.01,TIC 271581073,FP,319.551469,-77.529113,2.66903,1.548,3110.0,9.36823,429.86,1268.0,5803.5,4.07,1.56,Gaia DR3 6357524189130820992,
1102.01,TIC 311890977,FP,263.003209,-76.858265,6.63371,2.122,1555.34,2.75375,22.9987,610.0,4138.1,4.54,0.63,Gaia DR3 6473033932942902528,-0.1850000023841858
1104.01,TIC 451599528,FP,279.721286,-85.709137,341.2811281,6.303026,972.5797241,4.7531892,121.1597998,846.173434,6058.6,4.2,1.39203,Gaia DR3 6473033932942902528,-0.2199999988079071
1105.01,TIC 274151135,PC,146.053969,-89.471513,10.8680523,2.375,1553.0,2.90726,20.7383,594.0,4664.0,4.55,0.76,Gaia DR3 6641996571978861440,-0.03999999910593033
1107.01,TIC 394561119,CP,155.607863,-82.218869,4.0782392,4.8475616,6046.6959687,13.898174,1619.0081232,1617.8267296,6501.0,4.08,1.74836,Gaia DR3 6641996571978861440,-0.05000000074505806
1109.01,TIC 50309953,FP,30.198486,-77.610376,7.04083,2.979,1580.0,8.46404,852.336,1505.0,5317.0,4.49,0.91,Gaia DR3 6641996571978861440,-0.029999999329447746
111.01,TIC 355703913,KP,0.774487,-62.469317,2.1061569,1.4688934,12142.2238514,13.086872,691.8428073,1308.0417533,5380.0,4.4337,0.940697,Gaia DR3 6641996571978861440,-0.032999999821186066
1110.01,TIC 446549905,FP,286.791829,-58.697242,2.4545635,2.321,4248.0,11.1276,2162.73,1899.0,6610.0,4.15,1.64,Gaia DR3 6641996571978861440,-0.019999999552965164
1111.01,TIC 412014494,FP,291.373783,-60.941042,11.4756978,0.808,8341.0,14.1098,11.4585,512.0,7262.0,4.0,2.13,Gaia DR3 6641996571978861440,-0.029999999329447746
1112.01,TIC 369864738,FP,163.628917,-87.269735,2.78186,2.456,490.0,4.92567,1323.21,1680.0,6819.0,3.92,2.21,Gaia DR3 6641996571978861440,
1113.01,TIC 290348382,FP,328.710839,-77.337433,6.4410082,1.798,7076.0,4.59203,8.2114,471.0,3469.0,4.71,0.53,Gaia DR3 6641996571978861440,
1115.01,TIC 379286801,APC,283.301843,-54.910806,4.45199,2.109,8483.38,15.8858,1013.74,1571.0,6708.3,4.2,1.57,Gaia DR3 6641996571978861440,-0.05299999937415123
1116.01,TIC 304100538,PC,27.699972,-75.848774,5.0100708,2.0644756,409.4812214,2.3107394,210.6631712,971.6657708,5551.0,4.46214,0.906282,Gaia DR3 6641996571978861440,-0.035999998450279236
1117.01,TIC 295541511,PC,273.602061,-66.419974,2.2281625,2.015,630.0,2.56778,702.927,1434.0,5731.0,4.43,1.02,Gaia DR3 6641996571978861440,-0.019999999552965164
1119.01,TIC 261369656,APC,292.604815,-46.278074,10.95663,3.588,3830.0,23.9726,619.065,1389.0,6456.0,3.92,2.07,Gaia DR3 6641996571978861440,53.0
112.01,TIC 388104525,KP,55.933639,-65.19378,2.4997996,2.865171,14621.2059647,13.8516093,907.8624196,1399.9894384,5650.0,4.28867,1.13732,Gaia DR3 6641996571978861440,-0.019999999552965164
1120.01,TIC 143257766,FP,293.389272,-45.892667,1.66226,3.321,6030.0,13.3343,7149.89,2561.0,7301.0,4.23,1.64,Gaia DR3 6641996571978861440,-0.019999999552965164
1124.01,TIC 128790976,APC,300.212928,-43.982529,3.5187707,2.408,5634.0,14.0061,2000.01,1863.0,6690.0,4.24,1.49,Gaia DR3 6357011163877476096,
1125.01,TIC 80166433,PC,298.287708,-46.369991,0.7724825,1.3744974,211.3168519,4.1624907,60276.5000547,3996.2877922,8271.0,3.95,2.5027299,Gaia DR3 6357011163877476096,
1126.01,TIC 405862830,FP,279.062469,-43.620606,1.6268695,3.231,1502.0,2.36498,1946.23,1850.0,5034.0,4.64,0.73,Gaia DR3 6357011163877476096,
1128.01,TIC 425721385,FP,289.761799,-43.074223,13.5499,1.795,1180.0,6.24633,31.6652,660.0,6209.0,4.09,1.63,Gaia DR3 6357011163877476096,0.31299999356269836
1129.01,TIC 91576611,FP,284.157959,-29.398357,4.43651,3.365,1520.0,19.9664,8233.41,2653.0,7101.9,3.91,2.32,Gaia DR3 5209299420242893184,
113.01,TIC 97409519,KP,332.714337,-30.749719,3.372877,2.63426,17163.60419,14.201803,615.165921,1270.187448,6050.0,4.45061,1.02,Gaia DR3 6757952644494426624,
1130.01,TIC 254113311,CP,286.376004,-41.43764,8.34998,1.836,16680.0,11.1424,19.9348,588.0,4236.0,4.52,0.74,Gaia DR3 5911682531996474624,
1130.02,TIC 254113311,CP,286.376004,-41.43764,4.0686405,1.8373729,2650.0950013,3.7548333,84.108766,772.378302,4236.0,4.52,0.741921,Gaia DR3 5911682531996474624,
1131.01,TIC 198213332,PC,248.433545,61.718334,0.5860366,0.8098934,410.5241553,4.906408,26813.1057089,3263.6721812,5579.0,3.67,2.39803,Gaia DR3 5911682531996474624,
1132.01,TIC 267489265,FP,298.781281,54.781445,1.5502952,2.938,411.0,3.34528,10796.6,2839.0,7851.0,4.17,1.86,Gaia DR3 5911682531996474624,-0.03500000014901161
1133.01,TIC 69997672,FP,294.824079,31.958037,1.80709,3.297,450.0,4.86242,7233.01,2569.0,6244.0,3.84,2.2,Gaia DR3 4675352109659600000,-0.05000000074505806
1134.01,TIC 122220263,FP,290.02096,36.637774,18.6922101,7.765,11126.0,18.1458,282.175,1141.0,6277.0,4.09,1.65,Gaia DR3 6670300646977106560,
1135.01,TIC 154872375,CP,193.39637,85.129495,8.0277326,4.284,5705.0,9.06883,248.619,1106.0,5962.7,4.38,1.15,Gaia DR3 6670300646977106560,
1136.01,TIC 142276270,CP,192.184898,64.855276,12.5187279,5.38,2320.0,5.58857,626.362,1393.0,5729.0,4.47,0.98,Gaia DR3 6670300646977106560,
1136.02,TIC 142276270,CP,192.184898,64.855276,6.2586065,3.201,813.0,2.51593,232.392,1087.0,5729.0,4.47,0.98,Gaia DR3 6670300646977106560,0.050999999046325684
1136.03,TIC 142276270,CP,192.184898,64.855276,26.3208756,4.414,800.0,2.71349,26.4328,631.0,5729.0,4.47,0.98,Gaia DR3 4632865331094140928,0.07000000029802322
1136.04,TIC 142276270,CP,192.184898,64.855276,18.795547,4.3425576,470.6731965,2.1597669,48.477077,672.9826313,5729.0,4.47,0.977727,Gaia DR3 4632865331094140928,0.15800000727176666
1138.01,TIC 110428269,FP,291.463084,25.189437,0.64971,2.076,620.0,6.23181,83182.0,4731.0,9994.0,4.02,2.59,Gaia DR3 4632865331094140928,
1139.01,TIC 202563254,PC,304.034336,31.925687,4.4780798,4.513,1054.0,11.3678,31621.7,3715.0,7947.0,4.2,1.83,Gaia DR3 4632865331094140928,
114.01,TIC 25155310,KP,63.374706,-69.226593,3.2887898,3.4367717,7005.7247902,10.5135877,759.3373533,1338.8392647,5800.0,4.28004,1.24175,Gaia DR3 4632865331094140928,
1141.01,TIC 159510109,FP,247.534722,80.307766,16.9487087,4.2887767,156467.5479643,45.2204505,78.263287,758.5937679,5894.7,4.37,1.1179,Gaia DR3 5771517717394679424,
1142.01,TIC 284450803,FP,290.708965,56.615386,3.3686634,3.012,3288.0,42.2321,9856.24,2775.0,7518.0,3.82,2.68,Gaia DR3 6683371847364921088,
1143.01,TIC 160268701,FP,182.538652,77.352264,11.2071839,4.366,3276.0,17.4989,813.063,1487.0,6152.0,3.84,2.24,Gaia DR3 6683371847364921088,
1144.01,TIC 28230919,KP,297.710176,48.081864,4.8878037,2.184,4279.0,5.29152,71.6805,810.0,4757.3,4.56,0.76,Gaia DR3 6683371847364921088,
1146.01,TIC 21755546,FP,292.286802,30.297329,0.660179,1.6349369,473.0939303,6.1672487,252487.7638842,5717.1532477,8598.7,4.1,2.62432,Gaia DR3 6683371847364921088,
1147.01,TIC 288391628,FP,266.962207,83.428826,10.9278415,2.468,2743.0,49.1695,270.142,1129.0,6259.0,3.59,2.92,Gaia DR3 6683371847364921088,
1148.01,TIC 349827430,KP,161.909027,71.655727,5.5514888,4.335,9493.0,15.8043,802.858,1482.0,6403.9,4.16,1.55,Gaia DR3 6683371847364921088,0.12800000607967377
115.01,TIC 281541555,KP,6.70264,-56.316102,4.7423709,2.4988145,12650.8110411,10.5505922,209.7699043,970.6340996,5377.0,4.42476,0.877585,Gaia DR3 6683371847364921088,
1150.01,TIC 16740101,KP,307.8599,39.938916,1.4810903,4.1588291,6788.5145388,20.3402421,33326.7304874,3446.0210572,9435.0,4.11,2.28773,Gaia DR3 6683371847364921088,
1151.01,TIC 69679391,KP,294.661413,31.2192,3.4741012,3.317,15748.0,21.2912,3453.07,2084.3330866,8894.8,4.38,1.62,Gaia DR3 6683371847364921088,
1153.01,TIC 154840461,APC,182.691562,85.705076,6.0360758,1.255,987.0,9.86763,464.097,1293.0,6528.3,4.21,1.69,Gaia DR3 6683371847364921088,
1154.01,TIC 459970307,PC,254.924043,64.699214,21.745537,4.196,659.0,2.10208,28.2504,642.0,5704.0,4.51,0.93,Gaia DR3 6683371847364921088,
1157.01,TIC 147576037,FP,144.341393,68.458705,13.0727479,3.044,4080.0,35.7944,221.343,1074.0,5709.8,3.37,3.59,Gaia DR3 6683371847364921088,0.12800000607967377
116.01,TIC 238176110,KP,357.846434,-70.152862,2.7985802,2.3801043,16708.7151957,11.9514993,332.556249,1089.1458169,4920.0,4.49371,0.906655,Gaia DR3 6638412919991750912,
1165.01,TIC 458478250,KP,232.146641,66.35871,2.2552845,2.05,20820.0,14.688,549.715,1348.0,5787.0,4.5,0.96,Gaia DR3 6756148659453907200,0.23999999463558197
1166.01,TIC 138361973,FP,293.764981,37.53859,1.8824539,2.46,1391.0,8.29008,15173.2,3091.0,5900.4,4.39,1.13,Gaia DR3 6780546169634170496,0.3199999928474426
1168.01,TIC 41330864,FP,301.710466,38.431023,2.1358631,1.559,10325.0,23.6019,1540.95,1745.0,5969.0,4.17,1.5,Gaia DR3 6780546169634170496,0.3499999940395355
117.01,TIC 322307342,KP,15.006077,-58.904724,3.5862962,3.3710943,5729.3246858,16.4747611,1787.5955937,1658.3915202,5704.8,3.84,2.00441,Gaia DR3 6780546169634170496,0.3370000123977661
1170.01,TIC 294176967,FP,300.805115,52.040842,1.8296155,2.166,1406.0,29.3616,32867.0,3751.0,7875.0,3.61,3.5,Gaia DR3 6780546169634170496,0.2590000033378601
1171.01,TIC 101929303,FP,299.273862,35.988359,11.1876137,3.183,4924.0,31.8624,838.609,1499.0,7266.0,4.06,2.05,Gaia DR3 6780546169634170496,0.45100000500679016
1173.01,TIC 232967440,CP,197.683097,70.768012,7.0643978,2.424,8268.0,9.39131,104.311,890.0,5429.6,4.44,0.96,Gaia DR3 6780546169634170496,
1174.01,TIC 154089169,CP,209.217175,68.618211,8.9534775,2.696,1136.0,2.35888,45.5604,723.0,5029.5,4.61,0.76,Gaia DR3 6780546169634170496,
1175.01,TIC 30329585,FP,289.238688,31.323574,7.5022708,2.605,1760.0,5.55812,129.866,940.0,6229.0,4.31,1.27,Gaia DR3 6780546169634170496,
1176.01,TIC 230088370,PC,247.35668,71.505873,14.0077666,5.8727493,5924.8349672,12.4023108,264.4796635,1028.5320293,6557.7,4.18,1.57435,Gaia DR3 6780546169634170496,
1177.01,TIC 169177766,FP,297.30004,41.326844,1.692892,2.886,1418.0,11.2371,187927.0,5800.0,9121.5,4.21,2.1,Gaia DR3 6780546169634170496,
1178.01,TIC 359496368,FP,279.101036,55.391781,2.6652139,3.422,710.0,2.32848,2660.44,2000.0,4043.4,4.69,0.56,Gaia DR3 6780546169634170496,
1179.01,TIC 148914726,APC,187.055897,67.240043,1.2615323,1.039,2841.0,8.67407,1437.18,1715.0,4927.9,4.57,0.78,Gaia DR3 6780546169634170496,
118.01,TIC 266980320,CP,349.559266,-56.903986,6.0344667,1.89,1800.0,4.44029,64.2648,788.0,5586.0,4.36763,1.05,Gaia DR3 6756148659453907072,
1180.01,TIC 158002130,CP,214.555774,82.193764,9.6867516,2.512,1669.0,3.00336,41.6645,707.0,4738.1,4.59,0.73,Gaia DR3 4649937757389347456,-0.36800000071525574
1181.01,TIC 229510866,CP,297.215817,64.354351,2.1031647,5.059,7142.0,16.7087,14140.0,3037.0,6122.0,3.93,1.93,Gaia DR3 4649937757389347456,-0.32100000977516174
1184.01,TIC 233087860,CP,272.20452,60.678785,5.7484439,1.76,1041.0,2.35215,75.272,820.0,4534.0,4.61,0.69,Gaia DR3 6658373007402886400,
1185.01,TIC 83210867,FP,297.459433,34.829667,1.1967018,1.879,824.0,10.3239,25917.9,3534.0,5997.0,4.0,1.73,Gaia DR3 6373601591750055424,
1186.01,TIC 289539327,FP,251.633465,65.715035,11.2464616,7.391,7576.0,17.6677,365.938,1218.0,6115.7,3.89,2.01,Gaia DR3 6426188308031756288,
1187.01,TIC 372757221,PC,162.893176,81.322174,2.5941968,0.861,907.0,4.47229,300.014,1159.0,6389.0,4.26,1.4,Gaia DR3 6426188308031756288,
119.01,TIC 278683844,PC,99.238421,-58.016153,5.5411114,2.467,633.0,2.04482,258.843,1117.0,5332.0,4.56429,0.82,Gaia DR3 6426188308031756288,
